onset	duration	 sample	trial_type	response_time	value
0	0	0	TRIGGER	0	-1
0.8829	0	1	TRIGGER	3.1416	-1
1.7493	0	2	TRIGGER	3.1416	-1
2.6161	0	3	TRIGGER	3.1416	-1
2.8326	2.8276	3	DOT_FLIP	N/A	1
3.4992	0	4	TRIGGER	3.1416	-1
3.3826	0.2333	4	KEYPRESS	0.5550	1
4.0493	1.2054	4	DOT_FLIP	N/A	0
4.3662	0	5	TRIGGER	3.1416	0
4.6488	0.1505	5	KEYPRESS	0.6159	1
5.2489	0	6	TRIGGER	3.1416	0
6.1156	0	7	TRIGGER	3.1416	0
6.2823	2.2382	7	DOT_FLIP	N/A	1
6.7822	0.1501	7	KEYPRESS	0.5110	1
6.9990	0	8	TRIGGER	3.1416	0
7.8657	0	9	TRIGGER	3.1416	0
8.6989	2.4174	9	DOT_FLIP	N/A	0
8.7491	0	10	TRIGGER	3.1416	0
9.0822	0.1833	10	KEYPRESS	0.3936	1
9.6155	0	11	TRIGGER	3.1416	0
9.8656	1.1668	11	DOT_FLIP	N/A	1
10.4819	0	12	TRIGGER	3.1416	0
10.5151	0.1666	12	KEYPRESS	0.6597	1
11.3647	0	13	TRIGGER	3.1416	0
11.6818	1.8178	13	DOT_FLIP	N/A	0
12.2319	0	14	TRIGGER	3.1416	0
12.1652	0.1834	14	KEYPRESS	0.4921	1
12.9651	1.2891	14	DOT_FLIP	N/A	1
13.1151	0	15	TRIGGER	3.1416	0
13.4650	0.1834	15	KEYPRESS	0.5028	1
13.9818	0	16	TRIGGER	3.1416	0
14.5651	1.5987	16	DOT_FLIP	N/A	0
14.8650	0	17	TRIGGER	3.4133	0
14.9650	0.1332	17	KEYPRESS	0.4041	1
15.7311	0	18	TRIGGER	3.6854	0
16.1980	1.6343	18	DOT_FLIP	N/A	1
16.6312	0	19	TRIGGER	3.9682	0
16.5980	0.1667	19	KEYPRESS	0.4027	1
17.2812	1.0784	19	DOT_FLIP	N/A	0
17.4812	0	20	TRIGGER	4.2352	0
17.7645	0.1333	20	KEYPRESS	0.4908	1
18.3479	0	21	TRIGGER	4.5075	0
19.2312	0	22	TRIGGER	4.7850	0
19.9812	2.6976	22	DOT_FLIP	N/A	1
20.0979	0	23	TRIGGER	5.0573	0
20.3640	0.1168	23	KEYPRESS	0.3927	1
20.9800	0	24	TRIGGER	5.3344	0
21.6307	1.6496	24	DOT_FLIP	N/A	0
21.8474	0	25	TRIGGER	5.6069	0
22.0140	0.1667	25	KEYPRESS	0.3932	1
22.5974	0.9658	25	DOT_FLIP	N/A	1
22.7308	0	26	TRIGGER	5.8845	0
23.1475	0.1499	26	KEYPRESS	0.5609	1
23.5975	0	27	TRIGGER	6.1567	0
23.9307	1.3295	27	DOT_FLIP	N/A	0
24.4807	0	28	TRIGGER	0.1510	1
24.4307	0.1502	28	KEYPRESS	0.5145	1
25.3468	0	29	TRIGGER	0.4231	1
25.8802	1.9602	29	DOT_FLIP	N/A	1
26.2302	0	30	TRIGGER	0.7006	1
26.3302	0.1325	30	KEYPRESS	0.4538	1
27.0969	0	31	TRIGGER	0.9729	1
27.9635	0	32	TRIGGER	1.2452	1
28.3803	2.5027	32	DOT_FLIP	N/A	0
28.8469	0	33	TRIGGER	1.5227	1
28.6968	0.1834	33	KEYPRESS	0.3178	1
29.7136	0	34	TRIGGER	1.7950	1
30.5962	0	35	TRIGGER	2.0722	1
30.6136	2.2177	35	DOT_FLIP	N/A	1
30.9961	0.1334	35	KEYPRESS	0.3993	1
31.4622	0	36	TRIGGER	2.3443	1
32.3462	0	37	TRIGGER	2.6220	1
33.1961	2.5850	37	DOT_FLIP	N/A	0
33.2129	0	38	TRIGGER	2.8943	1
33.6293	0.1500	38	KEYPRESS	0.4476	1
34.0795	0	39	TRIGGER	3.1666	1
34.9626	0	40	TRIGGER	3.4440	1
34.9961	1.8068	40	DOT_FLIP	N/A	1
35.6623	0.1333	40	KEYPRESS	0.6737	1
35.8290	0	41	TRIGGER	3.7162	1
36.7122	0	42	TRIGGER	3.9937	1
36.9289	1.9360	42	DOT_FLIP	N/A	0
37.5789	0	43	TRIGGER	4.2659	1
37.5289	0.1667	43	KEYPRESS	0.6043	1
38.4619	0	44	TRIGGER	4.5433	1
39.1289	2.2010	44	DOT_FLIP	N/A	1
39.3289	0	45	TRIGGER	4.8157	1
39.5455	0.1666	45	KEYPRESS	0.4199	1
40.1958	0	46	TRIGGER	5.0881	1
41.0784	0	47	TRIGGER	5.3653	1
41.2119	2.0839	47	DOT_FLIP	N/A	0
41.6451	0.1333	47	KEYPRESS	0.4356	1
41.9451	0	48	TRIGGER	5.6376	1
42.3118	1.0958	48	DOT_FLIP	N/A	1
42.8285	0	49	TRIGGER	5.9151	1
42.7618	0.1499	49	KEYPRESS	0.4565	1
43.6952	0	50	TRIGGER	6.1874	1
44.4618	2.1401	50	DOT_FLIP	N/A	0
44.5784	0	51	TRIGGER	0.1817	2
44.8116	0.1501	51	KEYPRESS	0.3662	1
45.4445	0	52	TRIGGER	0.4538	2
46.0944	1.6335	52	DOT_FLIP	N/A	1
46.3279	0	53	TRIGGER	0.7313	2
46.4945	0.1501	53	KEYPRESS	0.4156	1
47.1944	0	54	TRIGGER	1.0036	2
47.4278	1.3402	54	DOT_FLIP	N/A	0
47.9113	0.1498	54	KEYPRESS	0.4922	1
48.0777	0	55	TRIGGER	1.2810	2
48.9447	0	56	TRIGGER	1.5534	2
49.8110	0	57	TRIGGER	1.8256	2
49.9781	2.5453	57	DOT_FLIP	N/A	1
50.2939	0.1500	57	KEYPRESS	0.3295	1
50.6939	0	58	TRIGGER	2.1029	2
51.5606	0	59	TRIGGER	2.3752	2
52.4435	0	60	TRIGGER	2.6526	2
52.3273	0.1832	60	KEYPRESS	2.3629	1
52.5440	2.5642	60	DOT_FLIP	N/A	0
53.3106	0	61	TRIGGER	2.9250	2
53.4602	0.9156	61	DOT_FLIP	N/A	1
54.1941	0	62	TRIGGER	3.2026	2
54.4774	1.0254	62	DOT_FLIP	N/A	0
54.3772	0.1164	62	KEYPRESS	0.9330	1
55.0607	0	63	TRIGGER	3.4748	2
55.9435	0	64	TRIGGER	3.7521	2
56.5934	2.1212	64	DOT_FLIP	N/A	1
56.8099	0	65	TRIGGER	4.0243	2
57.0100	0.1503	65	KEYPRESS	0.4191	1
57.6768	0	66	TRIGGER	4.2967	2
58.5601	0	67	TRIGGER	4.5742	2
58.9096	2.3187	67	DOT_FLIP	N/A	0
59.2767	0.1500	67	KEYPRESS	0.3671	1
59.4596	0	68	TRIGGER	4.8568	2
60.2927	1.3788	68	DOT_FLIP	N/A	1
60.3094	0	69	TRIGGER	5.1238	2
60.8586	0.1834	69	KEYPRESS	0.5702	1
61.1750	0	70	TRIGGER	5.3957	2
62.0595	0	71	TRIGGER	5.6736	2
62.2594	1.9692	71	DOT_FLIP	N/A	0
62.6929	0.1667	71	KEYPRESS	0.4353	1
62.9262	0	72	TRIGGER	5.9458	2
63.3428	1.0781	72	DOT_FLIP	N/A	1
63.8097	0	73	TRIGGER	6.2234	2
63.8272	0.1648	73	KEYPRESS	0.4915	1
64.6761	0	74	TRIGGER	0.2124	3
65.2262	1.8841	74	DOT_FLIP	N/A	0
65.5589	0	75	TRIGGER	0.4898	3
65.5589	0.1500	75	KEYPRESS	0.3392	1
66.4255	0	76	TRIGGER	0.7620	3
67.2923	0	77	TRIGGER	1.0343	3
67.5923	2.3644	77	DOT_FLIP	N/A	1
67.9423	0.1494	77	KEYPRESS	0.3581	1
68.1755	0	78	TRIGGER	1.3118	3
68.6590	1.0651	78	DOT_FLIP	N/A	0
69.0422	0	79	TRIGGER	1.5840	3
69.2091	0.1834	79	KEYPRESS	0.5597	1
69.5590	0.8962	79	DOT_FLIP	N/A	1
69.9257	0	80	TRIGGER	1.8616	3
70.1090	0.1667	80	KEYPRESS	0.5635	1
70.7918	0	81	TRIGGER	2.1337	3
71.6751	0	82	TRIGGER	2.4112	3
71.9919	2.4375	82	DOT_FLIP	N/A	0
72.3417	0.1501	82	KEYPRESS	0.3587	1
72.5416	0	83	TRIGGER	2.6834	3
73.3250	1.3254	83	DOT_FLIP	N/A	1
73.4084	0	84	TRIGGER	2.9557	3
73.7750	0.1833	84	KEYPRESS	0.4666	1
74.2911	0	85	TRIGGER	3.2330	3
74.3923	1.0836	85	DOT_FLIP	N/A	0
74.8417	0.1833	85	KEYPRESS	0.4497	1
75.1579	0	86	TRIGGER	3.5053	3
75.6078	1.2039	86	DOT_FLIP	N/A	1
76.0405	0	87	TRIGGER	3.7826	3
76.1078	0.1667	87	KEYPRESS	0.5119	1
76.4245	0.8166	87	DOT_FLIP	N/A	0
76.9077	0	88	TRIGGER	4.0551	3
77.3745	0.1499	88	KEYPRESS	0.9619	1
77.7912	0	89	TRIGGER	4.3326	3
78.6578	0	90	TRIGGER	4.6049	3
78.9244	2.4974	90	DOT_FLIP	N/A	1
79.3078	0.1835	90	KEYPRESS	0.3978	1
79.5244	0	91	TRIGGER	4.8771	3
80.4071	0	92	TRIGGER	5.1545	3
81.0908	2.1661	92	DOT_FLIP	N/A	0
81.2739	0	93	TRIGGER	5.4268	3
81.5069	0.2005	93	KEYPRESS	0.4308	1
82.1572	0	94	TRIGGER	5.7042	3
83.0242	0	95	TRIGGER	5.9766	3
83.5407	2.4521	95	DOT_FLIP	N/A	1
83.9072	0	96	TRIGGER	6.2540	3
83.9406	0.1833	96	KEYPRESS	0.4124	1
84.7733	0	97	TRIGGER	0.2430	4
85.3900	1.8496	97	DOT_FLIP	N/A	0
85.6567	0	98	TRIGGER	0.5205	4
85.7067	0.2001	98	KEYPRESS	0.3290	1
86.2400	0.8618	98	DOT_FLIP	N/A	1
86.5233	0	99	TRIGGER	0.7927	4
86.8400	0.1501	99	KEYPRESS	0.6004	1
87.3400	1.0931	99	DOT_FLIP	N/A	0
87.4066	0	100	TRIGGER	1.0702	4
87.7400	0.2334	100	KEYPRESS	0.4073	1
88.2732	0	101	TRIGGER	1.3425	4
89.1399	0	102	TRIGGER	1.6148	4
90.0233	0	103	TRIGGER	1.8923	4
90.2900	2.9482	103	DOT_FLIP	N/A	1
90.6561	0.1501	103	KEYPRESS	0.3753	1
90.8894	0	104	TRIGGER	2.1644	4
91.7728	0	105	TRIGGER	2.4419	4
92.6062	2.3088	105	DOT_FLIP	N/A	0
92.6395	0	106	TRIGGER	2.7142	4
93.0562	0.1834	106	KEYPRESS	0.4666	1
93.5229	0	107	TRIGGER	2.9917	4
94.2728	1.6822	107	DOT_FLIP	N/A	1
94.3894	0	108	TRIGGER	3.2639	4
94.6894	0.2001	108	KEYPRESS	0.4177	1
95.2728	0	109	TRIGGER	3.5414	4
96.1390	0	110	TRIGGER	3.8136	4
96.4221	2.1489	110	DOT_FLIP	N/A	0
96.7889	0.1834	110	KEYPRESS	0.3683	1
97.0057	0	111	TRIGGER	4.0858	4
97.8889	0	112	TRIGGER	4.3633	4
97.9896	1.5620	112	DOT_FLIP	N/A	1
98.3056	0.1501	112	KEYPRESS	0.3229	1
98.7556	0	113	TRIGGER	4.6356	4
99.6390	0	114	TRIGGER	4.9131	4
99.8222	1.8353	114	DOT_FLIP	N/A	0
100.2723	0.1659	114	KEYPRESS	0.4543	1
100.5049	0	115	TRIGGER	5.1852	4
101.3884	0	116	TRIGGER	5.4627	4
101.7050	1.8753	116	DOT_FLIP	N/A	1
102.2551	0	117	TRIGGER	5.7350	4
102.3717	0.1502	117	KEYPRESS	0.6783	1
103.1383	0	118	TRIGGER	6.0125	4
104.0051	0	119	TRIGGER	0.0016	5
104.2718	2.5723	119	DOT_FLIP	N/A	0
104.6372	0.2003	119	KEYPRESS	0.3716	1
104.8706	0	120	TRIGGER	0.2735	5
105.7545	0	121	TRIGGER	0.5512	5
105.8551	1.5771	121	DOT_FLIP	N/A	1
106.4046	0.1999	121	KEYPRESS	0.5619	1
106.6380	0	122	TRIGGER	0.8288	5
107.5045	0	123	TRIGGER	1.1010	5
108.3711	0	124	TRIGGER	1.3732	5
108.6378	2.7850	124	DOT_FLIP	N/A	0
109.2543	0	125	TRIGGER	1.6507	5
109.0713	0.2332	125	KEYPRESS	0.4435	1
110.1211	0	126	TRIGGER	1.9230	5
111.0038	2.3726	126	DOT_FLIP	N/A	1
111.0038	0	127	TRIGGER	2.2003	5
111.3540	0.1832	127	KEYPRESS	0.3536	1
111.8705	0	128	TRIGGER	2.4726	5
112.5039	1.4966	128	DOT_FLIP	N/A	0
112.7371	0	129	TRIGGER	2.7448	5
113.0039	0.1000	129	KEYPRESS	0.5069	1
113.6205	0	130	TRIGGER	3.0224	5
114.4872	0	131	TRIGGER	3.2946	5
115.1872	2.6891	131	DOT_FLIP	N/A	1
115.3704	0	132	TRIGGER	3.5721	5
115.5199	0.2002	132	KEYPRESS	0.3338	1
116.0699	0.8830	132	DOT_FLIP	N/A	0
116.2367	0	133	TRIGGER	3.8443	5
116.8200	0.2000	133	KEYPRESS	0.7509	1
117.1200	0	134	TRIGGER	4.1218	5
117.9869	0	135	TRIGGER	4.3941	5
118.0202	1.9374	135	DOT_FLIP	N/A	1
118.4034	0.1834	135	KEYPRESS	0.3969	1
118.8700	0	136	TRIGGER	4.6715	5
119.7368	0	137	TRIGGER	4.9439	5
119.8532	1.8325	137	DOT_FLIP	N/A	0
120.2034	0.1834	137	KEYPRESS	0.3644	1
120.6194	0	138	TRIGGER	5.2211	5
121.4862	0	139	TRIGGER	5.4935	5
121.6195	1.7674	139	DOT_FLIP	N/A	1
122.0028	0.1833	139	KEYPRESS	0.3964	1
122.3526	0	140	TRIGGER	5.7656	5
123.2362	0	141	TRIGGER	6.0432	5
124.1028	0	142	TRIGGER	0.0323	6
124.2861	2.6631	142	DOT_FLIP	N/A	0
124.7360	0.1835	142	KEYPRESS	0.4664	1
124.9862	0	143	TRIGGER	0.3098	6
125.4027	1.1295	143	DOT_FLIP	N/A	1
125.8522	0	144	TRIGGER	0.5819	6
125.9688	0.1668	144	KEYPRESS	0.5697	1
126.7356	0	145	TRIGGER	0.8594	6
127.1356	1.7356	145	DOT_FLIP	N/A	0
