onset	duration	 sample	trial_type	response_time	value
0	0	0	TRIGGER	0	-3
0.8666	0	1	TRIGGER	3.1416	-3
1.7500	0	2	TRIGGER	3.1416	-2
1.8001	1.7864	2	DOT_FLIP	N/A	1
2.2494	0.2334	2	KEYPRESS	0.4630	1
2.6162	0	3	TRIGGER	3.1416	-2
3.4994	0	4	TRIGGER	3.1416	-2
4.1162	2.3254	4	DOT_FLIP	N/A	0
4.3661	0	5	TRIGGER	3.1416	-2
4.6494	0.2500	5	KEYPRESS	0.5377	1
5.2328	0	6	TRIGGER	3.1416	-2
5.8328	1.7186	6	DOT_FLIP	N/A	1
6.1162	0	7	TRIGGER	3.1416	-2
6.4495	0.2498	7	KEYPRESS	0.6191	1
6.9816	0	8	TRIGGER	3.1416	-1
7.8656	0	9	TRIGGER	3.1416	-1
8.4155	2.5842	9	DOT_FLIP	N/A	0
8.7322	0	10	TRIGGER	3.1416	-1
8.8488	0.2334	10	KEYPRESS	0.4342	1
9.6156	0	11	TRIGGER	3.1416	-1
10.4822	0	12	TRIGGER	3.1416	-1
10.8489	2.4193	12	DOT_FLIP	N/A	1
11.3489	0	13	TRIGGER	3.1416	-1
11.3988	0.2334	13	KEYPRESS	0.5649	1
12.2316	0	14	TRIGGER	3.1416	0
12.7817	1.9403	14	DOT_FLIP	N/A	0
13.0983	0	15	TRIGGER	3.1416	0
13.2650	0.2335	15	KEYPRESS	0.4908	1
13.6150	0.8251	15	DOT_FLIP	N/A	1
13.9817	0	16	TRIGGER	3.1416	0
14.1818	0.1999	16	KEYPRESS	0.5824	1
14.8483	0	17	TRIGGER	4.2077	0
15.7317	0	18	TRIGGER	5.3177	0
16.3650	2.7561	18	DOT_FLIP	N/A	0
16.5984	0	19	TRIGGER	0.1236	1
16.5317	0.2000	19	KEYPRESS	0.1763	1
17.4811	0	20	TRIGGER	1.2329	1
18.2478	1.8778	20	DOT_FLIP	N/A	1
18.3478	0	21	TRIGGER	2.3220	1
18.8645	0.2333	21	KEYPRESS	0.6313	1
19.2144	0	22	TRIGGER	3.4110	1
20.0978	0	23	TRIGGER	4.5211	1
20.7477	2.5105	23	DOT_FLIP	N/A	0
20.9645	0	24	TRIGGER	5.6102	1
21.1644	0.2167	24	KEYPRESS	0.4207	1
21.8478	0	25	TRIGGER	0.4371	2
22.7140	0	26	TRIGGER	1.5255	2
23.1139	2.3663	26	DOT_FLIP	N/A	1
23.5974	0	27	TRIGGER	2.6356	2
23.4805	0.2334	27	KEYPRESS	0.3704	1
24.4639	0	28	TRIGGER	3.7245	2
25.3474	0	29	TRIGGER	4.8348	2
25.9138	2.7909	29	DOT_FLIP	N/A	0
26.2139	0	30	TRIGGER	5.9237	2
26.2807	0.2499	30	KEYPRESS	0.3798	1
27.0971	0	31	TRIGGER	0.7504	3
27.3299	1.4179	31	DOT_FLIP	N/A	1
27.9633	0	32	TRIGGER	1.8388	3
28.0296	0.2337	32	KEYPRESS	0.7108	1
28.8300	0	33	TRIGGER	2.9280	3
29.0967	1.7749	33	DOT_FLIP	N/A	0
29.7133	0	34	TRIGGER	4.0380	3
29.5132	0.2334	34	KEYPRESS	0.4195	1
30.5800	0	35	TRIGGER	5.1271	3
31.4635	0	36	TRIGGER	6.2373	3
31.7467	2.6396	36	DOT_FLIP	N/A	1
32.3293	0	37	TRIGGER	1.0421	4
32.1467	0.2660	37	KEYPRESS	0.4134	1
33.2127	0	38	TRIGGER	2.1523	4
33.2794	1.5405	38	DOT_FLIP	N/A	0
34.0796	0	39	TRIGGER	3.2417	4
33.8461	0.2666	39	KEYPRESS	0.5723	1
34.9461	0	40	TRIGGER	4.3305	4
35.2628	1.9763	40	DOT_FLIP	N/A	1
35.8295	0	41	TRIGGER	5.4406	4
35.7294	0.2667	41	KEYPRESS	0.4792	1
36.6960	0	42	TRIGGER	0.2464	5
37.5790	0	43	TRIGGER	1.3559	5
37.9456	2.6940	43	DOT_FLIP	N/A	0
38.4456	0	44	TRIGGER	2.4449	5
38.2956	0.2666	44	KEYPRESS	0.3514	1
39.3289	0	45	TRIGGER	3.5549	5
40.1956	0	46	TRIGGER	4.6440	5
40.7955	2.8410	46	DOT_FLIP	N/A	1
41.0790	0	47	TRIGGER	5.7542	5
41.3455	0.2676	47	KEYPRESS	0.5603	1
41.9455	0	48	TRIGGER	0.5599	6
42.8284	0	49	TRIGGER	1.6693	6
43.1782	2.3772	49	DOT_FLIP	N/A	0
43.6952	0	50	TRIGGER	2.7586	6
43.7283	0.2501	50	KEYPRESS	0.5659	1
44.5617	0	51	TRIGGER	3.8474	6
45.4450	0	52	TRIGGER	4.9574	6
45.8450	2.6793	52	DOT_FLIP	N/A	1
46.3117	0	53	TRIGGER	6.0466	6
46.2450	0.2666	53	KEYPRESS	0.4034	1
47.1950	0	54	TRIGGER	0.8734	7
48.0611	0	55	TRIGGER	1.9617	7
48.5444	2.6993	55	DOT_FLIP	N/A	0
48.9611	0	56	TRIGGER	3.0927	7
48.9277	0.2833	56	KEYPRESS	0.3868	1
49.8111	0	57	TRIGGER	4.1609	7
50.6778	0	58	TRIGGER	5.2499	7
50.9112	2.3567	58	DOT_FLIP	N/A	1
51.5611	0	59	TRIGGER	0.0767	8
51.4278	0.2667	59	KEYPRESS	0.5301	1
52.4272	0	60	TRIGGER	1.1652	8
52.5438	1.6423	60	DOT_FLIP	N/A	0
53.3105	0	61	TRIGGER	2.2752	8
53.1105	0.2334	61	KEYPRESS	0.5705	1
54.1772	0	62	TRIGGER	3.3642	8
54.2605	1.7064	62	DOT_FLIP	N/A	1
55.0605	0	63	TRIGGER	4.4743	8
54.8105	0.2833	63	KEYPRESS	0.5642	1
55.4605	1.2044	63	DOT_FLIP	N/A	0
55.9272	0	64	TRIGGER	5.5633	8
56.4937	0.2168	64	KEYPRESS	1.0429	1
56.8105	0	65	TRIGGER	0.3902	9
57.6764	0	66	TRIGGER	1.4784	9
57.6940	2.2299	66	DOT_FLIP	N/A	1
58.1097	0.2676	66	KEYPRESS	0.4290	1
58.4932	0.8082	66	DOT_FLIP	N/A	0
58.5599	0	67	TRIGGER	2.5885	9
59.4266	0	68	TRIGGER	3.6776	9
59.2264	0.2334	68	KEYPRESS	0.7375	1
60.2932	0	69	TRIGGER	4.7667	9
61.1766	0	70	TRIGGER	5.8767	9
61.4266	2.9309	70	DOT_FLIP	N/A	1
62.0427	0	71	TRIGGER	0.6820	10
61.8432	0.2334	71	KEYPRESS	0.4234	1
62.8426	1.4182	71	DOT_FLIP	N/A	0
62.9260	0	72	TRIGGER	1.7919	10
63.7926	0	73	TRIGGER	2.8809	10
63.8426	0.2675	73	KEYPRESS	1.0046	1
64.6759	0	74	TRIGGER	3.9910	10
64.7426	1.8943	74	DOT_FLIP	N/A	1
65.5427	0	75	TRIGGER	5.0802	10
65.4593	0.2333	75	KEYPRESS	0.7271	1
65.8926	1.1498	75	DOT_FLIP	N/A	0
66.4426	0	76	TRIGGER	6.2110	10
66.4093	0.2496	76	KEYPRESS	0.5272	1
67.2926	0	77	TRIGGER	0.9961	11
68.1588	0	78	TRIGGER	2.0845	11
68.6913	2.8059	78	DOT_FLIP	N/A	1
69.0421	0	79	TRIGGER	3.1945	11
69.1587	0.2333	79	KEYPRESS	0.4708	1
69.9088	0	80	TRIGGER	4.2836	11
70.7921	0	81	TRIGGER	5.3936	11
71.4588	2.7647	81	DOT_FLIP	N/A	0
71.6588	0	82	TRIGGER	0.1995	12
71.8755	0.2499	82	KEYPRESS	0.4228	1
72.5408	0	83	TRIGGER	1.3079	12
73.4073	0	84	TRIGGER	2.3968	12
73.6907	2.2244	84	DOT_FLIP	N/A	1
74.2907	0	85	TRIGGER	3.5070	12
74.1907	0.2667	85	KEYPRESS	0.5136	1
75.1583	0	86	TRIGGER	4.5972	12
76.0249	0	87	TRIGGER	5.6862	12
76.2582	2.5760	87	DOT_FLIP	N/A	0
76.9082	0	88	TRIGGER	0.5130	13
76.6582	0.2834	88	KEYPRESS	0.4051	1
77.7745	0	89	TRIGGER	1.6015	13
78.6578	0	90	TRIGGER	2.7115	13
78.9411	2.6744	90	DOT_FLIP	N/A	1
79.5246	0	91	TRIGGER	3.8008	13
79.3911	0.2500	91	KEYPRESS	0.4636	1
80.0245	1.0878	91	DOT_FLIP	N/A	0
80.4078	0	92	TRIGGER	4.9107	13
80.4255	0.2324	92	KEYPRESS	0.4101	1
81.2745	0	93	TRIGGER	5.9998	13
82.1580	0	94	TRIGGER	0.8269	14
82.5906	2.5595	94	DOT_FLIP	N/A	1
83.0240	0	95	TRIGGER	1.9151	14
83.1906	0.2333	95	KEYPRESS	0.6158	1
83.9073	0	96	TRIGGER	3.0251	14
84.5239	1.9433	96	DOT_FLIP	N/A	0
84.7740	0	97	TRIGGER	4.1142	14
84.9739	0.2334	97	KEYPRESS	0.4558	1
85.6407	0	98	TRIGGER	5.2033	14
86.5240	0	99	TRIGGER	0.0302	15
87.1739	2.6530	99	DOT_FLIP	N/A	1
87.3907	0	100	TRIGGER	1.1193	15
87.6232	0.2334	100	KEYPRESS	0.4521	1
88.2732	0	101	TRIGGER	2.2283	15
88.4732	1.2962	101	DOT_FLIP	N/A	0
89.1399	0	102	TRIGGER	3.3174	15
89.0400	0.2333	102	KEYPRESS	0.5727	1
90.0233	0	103	TRIGGER	4.4275	15
90.7566	2.2775	103	DOT_FLIP	N/A	1
90.8899	0	104	TRIGGER	5.5165	15
91.1899	0.2334	104	KEYPRESS	0.4451	1
91.7565	0	105	TRIGGER	0.3224	16
92.6393	0	106	TRIGGER	1.4317	16
92.9893	2.2391	106	DOT_FLIP	N/A	0
93.5060	0	107	TRIGGER	2.5208	16
93.3226	0.2334	107	KEYPRESS	0.3387	1
94.2560	1.2565	107	DOT_FLIP	N/A	1
94.3893	0	108	TRIGGER	3.6308	16
94.7727	0.2675	108	KEYPRESS	0.5322	1
95.2560	0	109	TRIGGER	4.7199	16
95.6227	1.3819	109	DOT_FLIP	N/A	0
96.1393	0	110	TRIGGER	5.8299	16
96.0388	0.2508	110	KEYPRESS	0.4165	1
97.0060	0	111	TRIGGER	0.6358	17
97.1560	1.5296	111	DOT_FLIP	N/A	1
97.8888	0	112	TRIGGER	1.7452	17
97.8555	0.2500	112	KEYPRESS	0.7035	1
98.5889	1.4308	112	DOT_FLIP	N/A	0
98.7554	0	113	TRIGGER	2.8343	17
99.1388	0.2333	113	KEYPRESS	0.5560	1
99.6221	0	114	TRIGGER	3.9234	17
100.4554	1.8630	114	DOT_FLIP	N/A	1
100.5054	0	115	TRIGGER	5.0334	17
101.0049	0.2172	115	KEYPRESS	0.5592	1
101.3721	0	116	TRIGGER	6.1225	17
102.2555	0	117	TRIGGER	0.9494	18
103.1216	0	118	TRIGGER	2.0378	18
103.2883	2.8387	118	DOT_FLIP	N/A	0
103.7216	0.2675	118	KEYPRESS	0.4371	1
104.0216	0	119	TRIGGER	3.1688	18
104.1049	0.8173	119	DOT_FLIP	N/A	1
104.8716	0	120	TRIGGER	4.2368	18
104.7216	0.2667	120	KEYPRESS	0.6198	1
105.7549	0	121	TRIGGER	5.3469	18
106.4216	2.3117	121	DOT_FLIP	N/A	0
106.6216	0	122	TRIGGER	0.1528	19
106.8217	0.2332	122	KEYPRESS	0.4082	1
107.4883	0	123	TRIGGER	1.2419	19
108.3710	0	124	TRIGGER	2.3512	19
108.8710	0.3167	124	KEYPRESS	2.4575	1
109.2055	2.7894	124	DOT_FLIP	N/A	1
109.2379	0	125	TRIGGER	3.4405	19
109.6377	0.2166	125	KEYPRESS	0.4348	1
110.0377	0.8308	125	DOT_FLIP	N/A	0
110.1211	0	126	TRIGGER	4.5504	19
110.5377	0.2000	126	KEYPRESS	0.5040	1
110.9878	0	127	TRIGGER	5.6396	19
111.8711	0	128	TRIGGER	0.4663	20
111.9877	1.9497	128	DOT_FLIP	N/A	1
112.3877	0.2160	128	KEYPRESS	0.4042	1
112.7371	0	129	TRIGGER	1.5545	20
113.1205	1.1229	129	DOT_FLIP	N/A	0
113.6371	0	130	TRIGGER	2.6856	20
113.6038	0.2162	130	KEYPRESS	0.4973	1
114.4871	0	131	TRIGGER	3.7537	20
115.0872	1.9710	131	DOT_FLIP	N/A	1
115.3537	0	132	TRIGGER	4.8428	20
115.7371	0.2334	132	KEYPRESS	0.6597	1
116.2371	0	133	TRIGGER	5.9528	20
116.9871	1.9034	133	DOT_FLIP	N/A	0
117.1038	0	134	TRIGGER	0.7588	21
117.5698	0.1834	134	KEYPRESS	0.5889	1
117.9866	0	135	TRIGGER	1.8681	21
118.8532	0	136	TRIGGER	2.9571	21
119.7355	0	137	TRIGGER	4.0659	21
119.7855	2.7916	137	DOT_FLIP	N/A	1
120.2689	0.2672	137	KEYPRESS	0.4964	1
120.6032	0	138	TRIGGER	5.1563	21
121.4867	0	139	TRIGGER	6.2664	21
121.8690	2.0885	139	DOT_FLIP	N/A	0
122.3531	0	140	TRIGGER	1.0720	22
122.2865	0.2333	140	KEYPRESS	0.4256	1
123.1026	1.2302	140	DOT_FLIP	N/A	1
123.2193	0	141	TRIGGER	2.1606	22
123.5026	0.2500	141	KEYPRESS	0.4115	1
124.1027	0	142	TRIGGER	3.2706	22
124.8694	1.7742	142	DOT_FLIP	N/A	0
124.9694	0	143	TRIGGER	4.3597	22
125.2527	0.2167	143	KEYPRESS	0.3873	1
125.8527	0	144	TRIGGER	5.4697	22
126.7193	0	145	TRIGGER	0.2756	23
126.7693	1.9022	145	DOT_FLIP	N/A	1
127.6020	0	146	TRIGGER	1.3848	23
128.4688	0	147	TRIGGER	2.4740	23
129.3521	0	148	TRIGGER	3.5840	23
129.7021	2.9258	148	DOT_FLIP	N/A	0
130.2188	0	149	TRIGGER	4.6731	23
