onset	duration	 sample	trial_type	response_time	value
0	0	0	TRIGGER	0	-3
0.8833	0	1	TRIGGER	3.1416	-3
0.9080	0.9049	1	DOT_FLIP	N/A	1
1.2667	0.2500	1	KEYPRESS	0.3617	1
1.7499	0	2	TRIGGER	3.1416	-2
2.6333	0	3	TRIGGER	3.1416	-2
3.0999	2.1905	3	DOT_FLIP	N/A	0
3.5000	0	4	TRIGGER	3.1416	-2
3.6829	0.1999	4	KEYPRESS	0.5875	1
4.3829	0	5	TRIGGER	3.1416	-2
5.2496	0	6	TRIGGER	3.1416	-2
5.6162	2.5194	6	DOT_FLIP	N/A	1
6.1164	0	7	TRIGGER	3.1416	-2
5.9996	0.2332	7	KEYPRESS	0.3849	1
6.9995	0	8	TRIGGER	3.1416	-1
7.8662	0	9	TRIGGER	3.1416	-1
7.9828	2.3579	9	DOT_FLIP	N/A	0
8.4495	0.1827	9	KEYPRESS	0.4768	1
8.7489	0	10	TRIGGER	3.1416	-1
9.2656	1.2814	10	DOT_FLIP	N/A	1
9.6157	0	11	TRIGGER	3.1416	-1
9.8656	0.2000	11	KEYPRESS	0.6114	1
10.4991	0	12	TRIGGER	3.1416	-1
11.3656	0	13	TRIGGER	3.1416	-1
11.4156	2.1520	13	DOT_FLIP	N/A	0
11.7989	0.2166	13	KEYPRESS	0.3927	1
12.2489	0	14	TRIGGER	3.1416	0
12.3656	0.9561	14	DOT_FLIP	N/A	1
12.7989	0.2167	14	KEYPRESS	0.4365	1
13.1156	0	15	TRIGGER	3.1416	0
13.9815	0	16	TRIGGER	3.1416	0
14.8650	0	17	TRIGGER	4.2286	0
15.0816	2.7143	17	DOT_FLIP	N/A	0
15.4316	0.2167	17	KEYPRESS	0.3550	1
15.7316	0	18	TRIGGER	5.3176	0
16.3650	1.2775	18	DOT_FLIP	N/A	1
16.6150	0	19	TRIGGER	0.1445	1
16.7983	0.2167	19	KEYPRESS	0.4441	1
17.4817	0	20	TRIGGER	1.2336	1
18.3649	2.0000	20	DOT_FLIP	N/A	0
18.3649	0	21	TRIGGER	2.3436	1
18.6976	0.2332	21	KEYPRESS	0.3435	1
19.2309	0.8630	21	DOT_FLIP	N/A	1
19.2309	0	22	TRIGGER	3.4318	1
19.7809	0.2666	22	KEYPRESS	0.5638	1
20.1142	0	23	TRIGGER	4.5418	1
20.9809	0	24	TRIGGER	5.6309	1
21.8476	0	25	TRIGGER	0.4368	2
21.9142	2.6923	25	DOT_FLIP	N/A	0
22.2475	0.2167	25	KEYPRESS	0.3381	1
22.7309	0	26	TRIGGER	1.5468	2
23.5978	0	27	TRIGGER	2.6362	2
23.7138	1.7950	27	DOT_FLIP	N/A	1
24.0972	0.2499	27	KEYPRESS	0.3928	1
24.4806	0	28	TRIGGER	3.7456	2
25.3472	0	29	TRIGGER	4.8346	2
26.2305	0	30	TRIGGER	5.9446	2
26.3806	2.6734	30	DOT_FLIP	N/A	0
26.6804	0.2334	30	KEYPRESS	0.3026	1
27.0972	0	31	TRIGGER	0.7504	3
27.9138	1.5268	31	DOT_FLIP	N/A	1
27.9805	0	32	TRIGGER	1.8605	3
28.4305	0.2828	32	KEYPRESS	0.5259	1
28.8463	0	33	TRIGGER	2.9484	3
29.3636	1.4492	33	DOT_FLIP	N/A	0
29.7301	0	34	TRIGGER	4.0591	3
29.8302	0.2677	34	KEYPRESS	0.4764	1
30.5968	0	35	TRIGGER	5.1482	3
31.0635	1.6935	35	DOT_FLIP	N/A	1
31.4801	0	36	TRIGGER	6.2582	3
31.4467	0.2835	36	KEYPRESS	0.3994	1
32.3469	0	37	TRIGGER	1.0643	4
33.2136	0	38	TRIGGER	2.1533	4
33.2802	2.2202	38	DOT_FLIP	N/A	0
33.6469	0.2673	38	KEYPRESS	0.3794	1
34.0969	0	39	TRIGGER	3.2633	4
34.3619	1.0903	39	DOT_FLIP	N/A	1
34.9637	0	40	TRIGGER	4.3526	4
35.0804	0.3009	40	KEYPRESS	0.7226	1
35.8453	0	41	TRIGGER	5.4604	4
36.1785	1.8189	41	DOT_FLIP	N/A	0
36.7139	0	42	TRIGGER	0.2688	5
36.5806	0.2500	42	KEYPRESS	0.4039	1
37.1120	0.9318	42	DOT_FLIP	N/A	1
37.5951	0	43	TRIGGER	1.3762	5
37.6140	0.2478	43	KEYPRESS	0.5056	1
38.2454	1.1326	43	DOT_FLIP	N/A	0
38.4638	0	44	TRIGGER	2.4678	5
38.5805	0.2497	44	KEYPRESS	0.3394	1
39.3300	0	45	TRIGGER	3.5563	5
39.5946	1.3504	45	DOT_FLIP	N/A	1
39.9469	0.2501	45	KEYPRESS	0.3554	1
40.2302	0	46	TRIGGER	4.6875	5
41.0801	0	47	TRIGGER	5.7556	5
41.9635	0	48	TRIGGER	0.5825	6
42.5303	2.9384	48	DOT_FLIP	N/A	0
42.8302	0	49	TRIGGER	1.6716	6
42.8947	0.2697	49	KEYPRESS	0.3648	1
43.7114	0	50	TRIGGER	2.7789	6
44.2773	1.7431	50	DOT_FLIP	N/A	1
44.5802	0	51	TRIGGER	3.8707	6
44.7135	0.2666	51	KEYPRESS	0.4405	1
45.4469	0	52	TRIGGER	4.9598	6
46.3302	0	53	TRIGGER	6.0699	6
46.8440	2.5683	53	DOT_FLIP	N/A	0
47.1969	0	54	TRIGGER	0.8757	7
47.1637	0.2498	54	KEYPRESS	0.3224	1
48.0801	0	55	TRIGGER	1.9857	7
48.9443	0	56	TRIGGER	3.0716	7
49.6278	2.7828	56	DOT_FLIP	N/A	1
49.8276	0	57	TRIGGER	4.1816	7
50.0278	0.2500	57	KEYPRESS	0.4038	1
50.6944	0	58	TRIGGER	5.2709	7
50.7278	1.1029	58	DOT_FLIP	N/A	0
51.2278	0.2333	58	KEYPRESS	0.5008	1
51.5777	0	59	TRIGGER	0.0976	8
51.6111	0.8760	59	DOT_FLIP	N/A	1
52.0944	0.2501	59	KEYPRESS	0.4915	1
52.4444	0	60	TRIGGER	1.1868	8
53.3110	0	61	TRIGGER	2.2758	8
53.6944	2.0810	61	DOT_FLIP	N/A	0
54.1937	0	62	TRIGGER	3.3851	8
54.0604	0.2668	62	KEYPRESS	0.3765	1
55.0605	0	63	TRIGGER	4.4743	8
55.4105	1.7235	63	DOT_FLIP	N/A	1
55.9438	0	64	TRIGGER	5.5843	8
55.8439	0.2666	64	KEYPRESS	0.4364	1
56.3938	0.9732	64	DOT_FLIP	N/A	0
56.8281	0	65	TRIGGER	0.4124	9
56.8106	0.2666	65	KEYPRESS	0.4299	1
57.6938	0	66	TRIGGER	1.5002	9
58.2604	1.8638	66	DOT_FLIP	N/A	1
58.5605	0	67	TRIGGER	2.5893	9
58.5938	0.2490	67	KEYPRESS	0.3493	1
59.4433	0	68	TRIGGER	3.6986	9
60.3100	0	69	TRIGGER	4.7878	9
60.7100	2.4531	69	DOT_FLIP	N/A	0
61.1766	0	70	TRIGGER	5.8768	9
61.0433	0.2833	70	KEYPRESS	0.3457	1
62.0600	0	71	TRIGGER	0.7037	10
62.9266	0	72	TRIGGER	1.7927	10
63.4933	2.7849	72	DOT_FLIP	N/A	1
63.8094	0	73	TRIGGER	2.9021	10
63.9593	0.3346	73	KEYPRESS	0.4768	1
64.6759	0	74	TRIGGER	3.9910	10
65.3094	1.8167	74	DOT_FLIP	N/A	0
65.5595	0	75	TRIGGER	5.1013	10
65.6594	0.2834	75	KEYPRESS	0.3602	1
66.4261	0	76	TRIGGER	6.1903	10
67.2763	1.9622	76	DOT_FLIP	N/A	1
67.3095	0	77	TRIGGER	1.0173	11
67.6594	0.3011	77	KEYPRESS	0.3980	1
68.1761	0	78	TRIGGER	2.1062	11
68.2095	0.9383	78	DOT_FLIP	N/A	0
68.6093	0.2989	78	KEYPRESS	0.4097	1
69.0422	0	79	TRIGGER	3.1946	11
69.8422	1.6389	79	DOT_FLIP	N/A	1
69.9247	0	80	TRIGGER	4.3036	11
70.2912	0.2509	80	KEYPRESS	0.4526	1
70.7922	0	81	TRIGGER	5.3938	11
71.6755	0	82	TRIGGER	0.2206	12
72.3591	2.5147	82	DOT_FLIP	N/A	0
72.5412	0	83	TRIGGER	1.3084	12
72.7921	0.2502	83	KEYPRESS	0.4388	1
73.4256	0	84	TRIGGER	2.4197	12
74.1250	1.7620	84	DOT_FLIP	N/A	1
74.2917	0	85	TRIGGER	3.5081	12
74.7750	0.2675	85	KEYPRESS	0.6597	1
75.1750	0	86	TRIGGER	4.6181	12
76.0417	0	87	TRIGGER	5.7072	12
76.4250	2.3080	87	DOT_FLIP	N/A	0
76.9083	0	88	TRIGGER	0.5131	13
76.7749	0.3000	88	KEYPRESS	0.3516	1
77.7916	0	89	TRIGGER	1.6231	13
78.6584	0	90	TRIGGER	2.7123	13
78.7588	2.3238	90	DOT_FLIP	N/A	1
79.5423	0	91	TRIGGER	3.8231	13
79.2743	0.3167	91	KEYPRESS	0.5272	1
80.4077	0	92	TRIGGER	4.9106	13
81.2910	0	93	TRIGGER	6.0206	13
81.7077	2.9455	93	DOT_FLIP	N/A	0
82.1577	0	94	TRIGGER	0.8265	14
82.1245	0.2833	94	KEYPRESS	0.4318	1
83.0410	1.3403	94	DOT_FLIP	N/A	1
83.0410	0	95	TRIGGER	1.9365	14
83.4577	0.2833	95	KEYPRESS	0.4249	1
83.9071	0	96	TRIGGER	3.0249	14
84.5571	1.5104	96	DOT_FLIP	N/A	0
84.7739	0	97	TRIGGER	4.1141	14
84.9405	0.2166	97	KEYPRESS	0.3973	1
85.6572	0	98	TRIGGER	5.2240	14
86.5239	0	99	TRIGGER	0.0300	15
86.6073	2.0560	99	DOT_FLIP	N/A	1
87.4072	0	100	TRIGGER	1.1400	15
87.2072	0.2334	100	KEYPRESS	0.6079	1
88.2739	0	101	TRIGGER	2.2291	15
88.3072	1.7058	101	DOT_FLIP	N/A	0
88.6571	0.2327	101	KEYPRESS	0.3521	1
89.1565	0	102	TRIGGER	3.3383	15
