onset	duration	 sample	trial_type	response_time	value
0	0	0	TRIGGER	0	-3
0.8835	0	1	TRIGGER	3.1416	-3
1.4333	1.4243	1	DOT_FLIP	N/A	1
1.7501	0	2	TRIGGER	3.1416	-2
2.0833	0.2500	2	KEYPRESS	0.6590	1
2.6334	0	3	TRIGGER	3.1416	-2
2.7334	1.2930	3	DOT_FLIP	N/A	0
3.1333	0.2328	3	KEYPRESS	0.4161	1
3.4994	0	4	TRIGGER	3.1416	-2
4.3828	0	5	TRIGGER	3.1416	-2
5.2495	0	6	TRIGGER	3.1416	-2
5.6163	2.8984	6	DOT_FLIP	N/A	1
6.1327	0	7	TRIGGER	3.1416	-2
6.0161	0.2667	7	KEYPRESS	0.4005	1
6.9994	0	8	TRIGGER	3.1416	-1
7.8662	0	9	TRIGGER	3.1416	-1
8.4155	2.7874	9	DOT_FLIP	N/A	0
8.7488	0	10	TRIGGER	3.1416	-1
8.8155	0.2667	10	KEYPRESS	0.4125	1
9.6156	0	11	TRIGGER	3.1416	-1
9.9823	1.5743	11	DOT_FLIP	N/A	1
10.4988	0	12	TRIGGER	3.1416	-1
10.4321	0.2000	12	KEYPRESS	0.4548	1
11.3657	0	13	TRIGGER	3.1416	-1
12.2490	0	14	TRIGGER	3.1416	0
12.3158	2.3334	14	DOT_FLIP	N/A	0
12.6822	0.3003	14	KEYPRESS	0.3714	1
13.1155	0	15	TRIGGER	3.1416	0
13.8973	1.5830	15	DOT_FLIP	N/A	1
13.9983	0	16	TRIGGER	3.1416	0
14.3481	0.2502	16	KEYPRESS	0.4543	1
14.8649	0	17	TRIGGER	4.2285	0
15.7317	0	18	TRIGGER	5.3177	0
16.2982	2.4041	18	DOT_FLIP	N/A	0
16.6150	0	19	TRIGGER	0.1445	1
16.6650	0.2333	19	KEYPRESS	0.3671	1
17.4816	0	20	TRIGGER	1.2335	1
18.3642	0	21	TRIGGER	2.3426	1
19.1974	2.8871	21	DOT_FLIP	N/A	1
19.2308	0	22	TRIGGER	3.4316	1
19.5976	0.2335	22	KEYPRESS	0.4127	1
20.1141	0	23	TRIGGER	4.5416	1
20.9810	0	24	TRIGGER	5.6309	1
21.8477	2.6460	24	DOT_FLIP	N/A	0
21.8477	0	25	TRIGGER	0.4369	2
22.1977	0.2335	25	KEYPRESS	0.3667	1
22.7310	0	26	TRIGGER	1.5469	2
22.8143	0.9813	26	DOT_FLIP	N/A	1
23.3304	0.2166	26	KEYPRESS	0.5181	1
23.5970	0	27	TRIGGER	2.6352	2
24.4803	0	28	TRIGGER	3.7452	2
25.0469	2.2233	28	DOT_FLIP	N/A	0
25.3470	0	29	TRIGGER	4.8343	2
25.4136	0.2166	29	KEYPRESS	0.3780	1
26.2303	0	30	TRIGGER	5.9443	2
27.0970	0	31	TRIGGER	0.7502	3
27.9803	0	32	TRIGGER	1.8602	3
27.9980	2.9564	32	DOT_FLIP	N/A	1
28.3632	0.2167	32	KEYPRESS	0.3712	1
28.8465	0.8434	32	DOT_FLIP	N/A	0
28.8465	0	33	TRIGGER	2.9487	3
29.3798	0.1999	33	KEYPRESS	0.5444	1
29.7297	0	34	TRIGGER	4.0586	3
30.5965	0	35	TRIGGER	5.1478	3
31.4631	0	36	TRIGGER	6.2368	3
31.8077	2.9670	36	DOT_FLIP	N/A	1
32.3465	0	37	TRIGGER	1.0638	4
32.1466	0.2332	37	KEYPRESS	0.3442	1
33.2133	0	38	TRIGGER	2.1530	4
34.0960	0	39	TRIGGER	3.2622	4
34.7824	2.9769	39	DOT_FLIP	N/A	0
34.9627	0	40	TRIGGER	4.3514	4
35.1460	0.2001	40	KEYPRESS	0.3667	1
35.8460	0	41	TRIGGER	5.4614	4
36.7127	0	42	TRIGGER	0.2673	5
37.4293	2.6393	42	DOT_FLIP	N/A	1
37.5959	0	43	TRIGGER	1.3772	5
37.8460	0.2167	43	KEYPRESS	0.4274	1
38.4622	0	44	TRIGGER	2.4658	5
39.3289	0	45	TRIGGER	3.5549	5
40.2122	0	46	TRIGGER	4.6649	5
40.4122	2.9877	46	DOT_FLIP	N/A	0
40.8289	0.2500	46	KEYPRESS	0.4225	1
41.0961	0	47	TRIGGER	5.7756	5
41.4122	0.9960	47	DOT_FLIP	N/A	1
41.9622	0	48	TRIGGER	0.5808	6
42.0951	0.2338	48	KEYPRESS	0.6927	1
42.4122	0.9947	48	DOT_FLIP	N/A	0
42.8288	0	49	TRIGGER	1.6698	6
43.0121	0.2001	49	KEYPRESS	0.6151	1
43.4115	1.0092	49	DOT_FLIP	N/A	1
43.7117	0	50	TRIGGER	2.7793	6
43.8617	0.2333	50	KEYPRESS	0.4555	1
44.5784	0	51	TRIGGER	3.8684	6
45.4616	0	52	TRIGGER	4.9783	6
46.3284	0	53	TRIGGER	6.0676	6
46.3785	2.9591	53	DOT_FLIP	N/A	0
46.7617	0.2494	53	KEYPRESS	0.3964	1
47.1951	0	54	TRIGGER	0.8734	7
48.0782	0	55	TRIGGER	1.9832	7
48.9445	0	56	TRIGGER	3.0719	7
49.0277	2.6573	56	DOT_FLIP	N/A	1
49.4278	0.2332	56	KEYPRESS	0.4052	1
49.8277	0	57	TRIGGER	4.1817	7
50.2779	1.2518	57	DOT_FLIP	N/A	0
50.6943	0	58	TRIGGER	5.2707	7
50.8276	0.2002	58	KEYPRESS	0.5532	1
51.5777	0	59	TRIGGER	0.0976	8
52.4443	0	60	TRIGGER	1.1867	8
52.5776	2.2991	60	DOT_FLIP	N/A	1
52.9611	0.2334	60	KEYPRESS	0.3876	1
53.3277	0	61	TRIGGER	2.2967	8
54.1937	0	62	TRIGGER	3.3850	8
54.2116	1.6204	62	DOT_FLIP	N/A	0
