onset	duration	 sample	trial_type	response_time	value
0	0	0	TRIGGER	0	-3
0.8831	0	1	TRIGGER	3.1416	-3
1.7499	0	2	TRIGGER	3.1416	-2
2.6332	0	3	TRIGGER	3.1416	-2
2.7172	2.7153	3	DOT_FLIP	N/A	1
3.1500	0.2166	3	KEYPRESS	0.4346	1
3.4999	0	4	TRIGGER	3.1416	-2
4.3827	0	5	TRIGGER	3.1416	-2
4.9829	2.2577	5	DOT_FLIP	N/A	0
5.2494	0	6	TRIGGER	3.1416	-2
5.3659	0.1668	6	KEYPRESS	0.3928	1
6.1162	0	7	TRIGGER	3.1416	-2
6.9328	1.9558	7	DOT_FLIP	N/A	1
6.9993	0	8	TRIGGER	3.1416	-1
7.3494	0.2000	8	KEYPRESS	0.4205	1
7.8662	0	9	TRIGGER	3.1416	-1
7.9994	1.0679	9	DOT_FLIP	N/A	0
8.5494	0.1833	9	KEYPRESS	0.5526	1
8.7661	0	10	TRIGGER	3.1416	-1
9.6155	0	11	TRIGGER	3.1416	-1
10.4989	0	12	TRIGGER	3.1416	-1
10.9990	2.9982	12	DOT_FLIP	N/A	1
11.3655	0	13	TRIGGER	3.1416	-1
11.4323	0.1834	13	KEYPRESS	0.4373	1
11.9324	0.9334	13	DOT_FLIP	N/A	0
12.2490	0	14	TRIGGER	3.1416	0
12.4479	0.2177	14	KEYPRESS	0.5195	1
13.1156	0	15	TRIGGER	3.1416	0
13.9317	1.9898	15	DOT_FLIP	N/A	1
13.9818	0	16	TRIGGER	3.1416	0
14.3485	0.1999	16	KEYPRESS	0.4303	1
14.8651	0	17	TRIGGER	4.2287	0
15.2152	1.2936	17	DOT_FLIP	N/A	0
15.7319	0	18	TRIGGER	5.3180	0
15.5818	0.2000	18	KEYPRESS	0.3700	1
16.6151	0	19	TRIGGER	0.1447	1
17.4818	0	20	TRIGGER	1.2338	1
17.7485	2.5215	20	DOT_FLIP	N/A	1
18.1649	0.1835	20	KEYPRESS	0.4316	1
18.3818	0	21	TRIGGER	2.3648	1
18.9310	1.1841	21	DOT_FLIP	N/A	0
19.2310	0	22	TRIGGER	3.4318	1
19.3976	0.1669	22	KEYPRESS	0.4802	1
20.1144	0	23	TRIGGER	4.5420	1
20.9812	0	24	TRIGGER	5.6312	1
21.6478	2.7236	24	DOT_FLIP	N/A	1
21.8479	0	25	TRIGGER	0.4372	2
22.0312	0.1833	25	KEYPRESS	0.3902	1
22.7312	0	26	TRIGGER	1.5471	2
23.5979	0	27	TRIGGER	2.6363	2
24.4804	0	28	TRIGGER	3.7452	2
24.6304	2.9851	28	DOT_FLIP	N/A	0
24.9971	0.2000	28	KEYPRESS	0.3710	1
25.3471	0	29	TRIGGER	4.8344	2
26.1470	1.5159	29	DOT_FLIP	N/A	1
26.2305	0	30	TRIGGER	5.9445	2
26.5804	0.2167	30	KEYPRESS	0.4384	1
27.0971	0	31	TRIGGER	0.7504	3
27.9805	0	32	TRIGGER	1.8604	3
28.7138	2.5623	32	DOT_FLIP	N/A	0
28.8471	0	33	TRIGGER	2.9495	3
29.0631	0.2000	33	KEYPRESS	0.3589	1
29.7301	0	34	TRIGGER	4.0590	3
30.2299	1.5216	34	DOT_FLIP	N/A	1
30.5965	0	35	TRIGGER	5.1479	3
30.6465	0.1999	35	KEYPRESS	0.4207	1
31.4633	0	36	TRIGGER	6.2370	3
32.2466	2.0097	36	DOT_FLIP	N/A	0
32.3466	0	37	TRIGGER	1.0639	4
32.5799	0.2334	37	KEYPRESS	0.3444	1
33.2132	0	38	TRIGGER	2.1528	4
33.5133	1.2620	38	DOT_FLIP	N/A	1
34.0959	0	39	TRIGGER	3.2622	4
33.9300	0.1993	39	KEYPRESS	0.4325	1
34.9627	0	40	TRIGGER	4.3514	4
35.8460	0	41	TRIGGER	5.4613	4
36.0460	2.5437	41	DOT_FLIP	N/A	0
36.3627	0.2000	41	KEYPRESS	0.3215	1
36.7127	0	42	TRIGGER	0.2673	5
37.0626	1.0167	42	DOT_FLIP	N/A	1
37.5794	0	43	TRIGGER	1.3564	5
37.5120	0.2341	43	KEYPRESS	0.4541	1
38.4626	0	44	TRIGGER	2.4663	5
39.3288	0	45	TRIGGER	3.5548	5
39.3621	2.2972	45	DOT_FLIP	N/A	0
39.7287	0.2002	45	KEYPRESS	0.3735	1
40.2121	0	46	TRIGGER	4.6648	5
40.4288	1.0676	46	DOT_FLIP	N/A	1
41.0789	0	47	TRIGGER	5.7541	5
40.9288	0.2334	47	KEYPRESS	0.5061	1
41.5288	1.1058	47	DOT_FLIP	N/A	0
41.9621	0	48	TRIGGER	0.5807	6
42.1788	0.2166	48	KEYPRESS	0.6503	1
42.8285	0	49	TRIGGER	1.6695	6
43.7121	0	50	TRIGGER	2.7798	6
44.3616	2.8277	50	DOT_FLIP	N/A	1
44.5782	0	51	TRIGGER	3.8682	6
44.7116	0.1833	51	KEYPRESS	0.3554	1
45.4614	0	52	TRIGGER	4.9781	6
46.3285	0	53	TRIGGER	6.0677	6
46.3618	1.9952	53	DOT_FLIP	N/A	0
46.6950	0.1833	53	KEYPRESS	0.3435	1
47.1950	0	54	TRIGGER	0.8733	7
47.9116	1.5565	54	DOT_FLIP	N/A	1
48.0784	0	55	TRIGGER	1.9835	7
48.3615	0.2334	55	KEYPRESS	0.4536	1
48.9450	0	56	TRIGGER	3.0725	7
49.5777	1.6697	56	DOT_FLIP	N/A	0
49.8277	0	57	TRIGGER	4.1817	7
49.9443	0.1500	57	KEYPRESS	0.3668	1
50.6943	0	58	TRIGGER	5.2708	7
51.1944	1.6028	58	DOT_FLIP	N/A	1
51.5776	0	59	TRIGGER	0.0976	8
51.5954	0.1823	59	KEYPRESS	0.4151	1
52.4444	0	60	TRIGGER	1.1868	8
52.5612	1.3734	60	DOT_FLIP	N/A	0
52.9777	0.2000	60	KEYPRESS	0.4239	1
53.3277	0	61	TRIGGER	2.2968	8
54.1937	0	62	TRIGGER	3.3850	8
54.7439	2.1878	62	DOT_FLIP	N/A	1
55.0604	0	63	TRIGGER	4.4742	8
55.0939	0.1831	63	KEYPRESS	0.3524	1
55.9438	0	64	TRIGGER	5.5842	8
55.9614	1.2055	64	DOT_FLIP	N/A	0
56.4438	0.2500	64	KEYPRESS	0.4968	1
56.8103	0	65	TRIGGER	0.3900	9
57.6938	0	66	TRIGGER	1.5002	9
58.0938	2.1311	66	DOT_FLIP	N/A	1
58.5614	0	67	TRIGGER	2.5904	9
58.5440	0.2331	67	KEYPRESS	0.4658	1
59.4432	0	68	TRIGGER	3.6985	9
60.0932	2.0007	68	DOT_FLIP	N/A	0
60.3099	0	69	TRIGGER	4.7877	9
60.5931	0.2168	69	KEYPRESS	0.5142	1
61.0599	0.9792	69	DOT_FLIP	N/A	1
61.1930	0	70	TRIGGER	5.8974	9
61.6433	0.1996	70	KEYPRESS	0.5852	1
62.0599	0	71	TRIGGER	0.7036	10
62.3435	1.2812	71	DOT_FLIP	N/A	0
62.9265	0	72	TRIGGER	1.7926	10
62.9599	0.2167	72	KEYPRESS	0.6206	1
63.8099	0	73	TRIGGER	2.9027	10
64.6760	0	74	TRIGGER	3.9910	10
64.9760	2.6332	74	DOT_FLIP	N/A	1
65.5593	0	75	TRIGGER	5.1011	10
65.3593	0.2333	75	KEYPRESS	0.3868	1
66.4260	0	76	TRIGGER	6.1902	10
67.3093	0	77	TRIGGER	1.0170	11
67.3760	2.4024	77	DOT_FLIP	N/A	0
67.8426	0.1834	77	KEYPRESS	0.4677	1
68.1760	0	78	TRIGGER	2.1061	11
69.0426	0	79	TRIGGER	3.1952	11
69.1253	1.7341	79	DOT_FLIP	N/A	1
69.5754	0.2000	79	KEYPRESS	0.4664	1
69.9255	0	80	TRIGGER	4.3046	11
70.4754	1.3561	80	DOT_FLIP	N/A	0
70.7921	0	81	TRIGGER	5.3936	11
70.9255	0.1499	81	KEYPRESS	0.4603	1
71.3587	0.8926	81	DOT_FLIP	N/A	1
71.6754	0	82	TRIGGER	0.2204	12
71.8921	0.2000	82	KEYPRESS	0.5344	1
72.5422	0	83	TRIGGER	1.3096	12
72.5594	1.1922	83	DOT_FLIP	N/A	0
73.0254	0.2000	83	KEYPRESS	0.4755	1
73.4255	0	84	TRIGGER	2.4196	12
73.7921	1.2263	84	DOT_FLIP	N/A	1
74.2915	0	85	TRIGGER	3.5079	12
74.1915	0.2333	85	KEYPRESS	0.4153	1
75.1749	0	86	TRIGGER	4.6180	12
75.4415	1.6581	86	DOT_FLIP	N/A	0
75.7749	0.2333	86	KEYPRESS	0.3406	1
76.0416	0	87	TRIGGER	5.7071	12
76.9250	0	88	TRIGGER	0.5340	13
77.2582	1.8161	88	DOT_FLIP	N/A	1
77.7915	0	89	TRIGGER	1.6229	13
77.6915	0.2005	89	KEYPRESS	0.4411	1
78.6581	0	90	TRIGGER	2.7120	13
78.9582	1.7049	90	DOT_FLIP	N/A	0
79.2909	0.2000	90	KEYPRESS	0.3356	1
79.5410	0	91	TRIGGER	3.8214	13
80.2910	1.3222	91	DOT_FLIP	N/A	1
80.4076	0	92	TRIGGER	4.9105	13
80.8076	0.1834	92	KEYPRESS	0.5301	1
81.2910	0	93	TRIGGER	6.0205	13
81.4910	1.1973	93	DOT_FLIP	N/A	0
82.1576	0	94	TRIGGER	0.8264	14
81.9577	0.2334	94	KEYPRESS	0.4829	1
83.0410	0	95	TRIGGER	1.9365	14
83.1076	1.6186	95	DOT_FLIP	N/A	1
83.5077	0.2166	95	KEYPRESS	0.4142	1
83.9077	0	96	TRIGGER	3.0256	14
84.7737	0	97	TRIGGER	4.1139	14
85.6571	2.5606	97	DOT_FLIP	N/A	0
85.6571	0	98	TRIGGER	5.2239	14
85.6072	0.1833	98	KEYPRESS	2.5138	1
86.5229	0	99	TRIGGER	0.0288	15
87.4071	0	100	TRIGGER	1.1399	15
87.5405	0.2165	100	KEYPRESS	1.8864	1
87.8737	2.2154	100	DOT_FLIP	N/A	1
88.2738	0	101	TRIGGER	2.2290	15
89.1564	0	102	TRIGGER	3.3381	15
90.0233	0	103	TRIGGER	4.4275	15
90.1731	2.3031	103	DOT_FLIP	N/A	0
90.2565	0.1334	103	KEYPRESS	0.0839	1
90.5897	0.1501	103	KEYPRESS	0.4171	1
90.9065	0	104	TRIGGER	5.5374	15
91.7733	0	105	TRIGGER	0.3434	16
92.2231	2.0441	105	DOT_FLIP	N/A	1
92.6568	0	106	TRIGGER	1.4536	16
92.6899	0.1833	106	KEYPRESS	0.4732	1
93.5232	0	107	TRIGGER	2.5424	16
93.9066	1.6742	107	DOT_FLIP	N/A	0
94.3893	0	108	TRIGGER	3.6308	16
94.3226	0.1834	108	KEYPRESS	0.4317	1
95.2726	0	109	TRIGGER	4.7408	16
96.1393	0	110	TRIGGER	5.8299	16
96.6560	2.7590	110	DOT_FLIP	N/A	1
97.0226	0	111	TRIGGER	0.6568	17
97.0893	0.2333	111	KEYPRESS	0.4394	1
97.8726	1.2072	111	DOT_FLIP	N/A	0
97.8893	0	112	TRIGGER	1.7459	17
98.2726	0.2334	112	KEYPRESS	0.4155	1
98.7726	0	113	TRIGGER	2.8558	17
