onset	duration	 sample	trial_type	response_time	value
0	0	0	TRIGGER	0	-3
0.8667	0	1	TRIGGER	3.1416	-3
0.9332	0.9225	1	DOT_FLIP	N/A	1
1.7334	0	2	TRIGGER	3.1416	-2
2.0667	0.1337	2	KEYPRESS	1.1442	1
2.6166	0	3	TRIGGER	3.1416	-2
3.4833	0	4	TRIGGER	3.1416	-2
3.7332	2.8046	4	DOT_FLIP	N/A	0
4.1667	0.1667	4	KEYPRESS	0.4396	1
4.3666	0	5	TRIGGER	3.1416	-2
5.2171	0	6	TRIGGER	3.1416	-2
6.0660	2.3345	6	DOT_FLIP	N/A	1
6.1161	0	7	TRIGGER	3.1416	-2
6.4494	0.1999	7	KEYPRESS	0.3878	1
6.9827	0	8	TRIGGER	3.1416	-1
7.8495	0	9	TRIGGER	3.1416	-1
8.5827	2.5078	9	DOT_FLIP	N/A	0
8.7327	0	10	TRIGGER	3.1416	-1
8.9160	0.1833	10	KEYPRESS	0.3466	1
9.5994	0	11	TRIGGER	3.1416	-1
10.4822	0	12	TRIGGER	3.1416	-1
10.8488	2.2750	12	DOT_FLIP	N/A	1
11.1822	0.1668	12	KEYPRESS	0.3378	1
11.3490	0	13	TRIGGER	3.1416	-1
12.2165	0	14	TRIGGER	3.1416	0
13.0987	0	15	TRIGGER	3.1416	0
13.3988	2.5507	15	DOT_FLIP	N/A	0
13.7321	0.1833	15	KEYPRESS	0.3371	1
13.9821	0	16	TRIGGER	3.1416	0
14.3989	0.9989	16	DOT_FLIP	N/A	1
14.8482	0	17	TRIGGER	4.2075	0
14.9815	0.1669	17	KEYPRESS	0.5876	1
15.7316	0	18	TRIGGER	5.3176	0
16.5983	0	19	TRIGGER	0.1235	1
16.9651	2.5573	19	DOT_FLIP	N/A	0
17.4649	0	20	TRIGGER	1.2125	1
17.3483	0.1834	20	KEYPRESS	0.3971	1
18.3483	0	21	TRIGGER	2.3226	1
18.9316	1.9721	21	DOT_FLIP	N/A	1
19.1986	0	22	TRIGGER	3.3911	1
19.3319	0.1664	22	KEYPRESS	0.4086	1
20.0977	0	23	TRIGGER	4.5210	1
20.2810	1.3567	23	DOT_FLIP	N/A	0
20.7811	0.1667	23	KEYPRESS	0.5010	1
20.9810	0	24	TRIGGER	5.6310	1
21.8477	0	25	TRIGGER	0.4369	2
22.7144	0	26	TRIGGER	1.5261	2
23.1977	2.9142	26	DOT_FLIP	N/A	1
23.5811	0	27	TRIGGER	2.6152	2
23.6144	0.1500	27	KEYPRESS	0.4200	1
24.4643	0	28	TRIGGER	3.7251	2
25.3305	0	29	TRIGGER	4.8135	2
25.4805	2.2708	29	DOT_FLIP	N/A	0
25.8638	0.1665	29	KEYPRESS	0.3986	1
26.2139	0	30	TRIGGER	5.9236	2
27.0305	1.5649	30	DOT_FLIP	N/A	1
27.0804	0	31	TRIGGER	0.7294	3
27.6972	0.1999	31	KEYPRESS	0.6671	1
27.9638	0	32	TRIGGER	1.8394	3
28.8304	0	33	TRIGGER	2.9285	3
29.3971	2.3537	33	DOT_FLIP	N/A	0
