onset	duration	 sample	trial_type	response_time	value
0	0	0	TRIGGER	0	-3
0.8835	0	1	TRIGGER	3.1416	-3
1.7502	0	2	TRIGGER	3.1416	-2
2.6334	0	3	TRIGGER	3.1416	-2
2.7500	2.7413	3	DOT_FLIP	N/A	1
3.1502	0.1666	3	KEYPRESS	0.4090	1
3.5002	0	4	TRIGGER	3.1416	-2
4.3668	0	5	TRIGGER	3.1416	-2
5.1161	2.3746	5	DOT_FLIP	N/A	0
5.2496	0	6	TRIGGER	3.1416	-2
5.6328	0.1501	6	KEYPRESS	0.5169	1
6.1160	0	7	TRIGGER	3.1416	-2
6.4662	1.3413	7	DOT_FLIP	N/A	1
6.9996	0	8	TRIGGER	3.1416	-1
6.9662	0.1499	8	KEYPRESS	0.5091	1
7.8662	0	9	TRIGGER	3.1416	-1
8.1828	1.7186	9	DOT_FLIP	N/A	0
8.4995	0.1501	9	KEYPRESS	0.3237	1
8.7495	0	10	TRIGGER	3.1416	-1
9.1328	0.9428	10	DOT_FLIP	N/A	1
9.6163	0	11	TRIGGER	3.1416	-1
9.5161	0.1669	11	KEYPRESS	0.3975	1
10.2657	1.1429	11	DOT_FLIP	N/A	0
10.4990	0	12	TRIGGER	3.1416	-1
10.5990	0.1667	12	KEYPRESS	0.3375	1
11.3657	0	13	TRIGGER	3.1416	-1
11.9324	1.6557	13	DOT_FLIP	N/A	1
12.2490	0	14	TRIGGER	3.1416	0
12.2160	0.1498	14	KEYPRESS	0.2987	1
13.1158	0	15	TRIGGER	3.1416	0
13.9824	0	16	TRIGGER	3.1416	0
14.7823	2.8530	16	DOT_FLIP	N/A	0
14.8644	0	17	TRIGGER	4.2279	0
15.2150	0.1335	17	KEYPRESS	0.4448	1
15.7318	0	18	TRIGGER	5.3178	0
15.8151	1.0332	18	DOT_FLIP	N/A	1
16.1485	0.1500	18	KEYPRESS	0.3450	1
16.6151	0	19	TRIGGER	0.1446	1
17.4819	0	20	TRIGGER	1.2339	1
17.5986	1.7823	20	DOT_FLIP	N/A	0
17.8984	0.1334	20	KEYPRESS	0.3126	1
18.3652	0	21	TRIGGER	2.3439	1
18.6317	1.0424	21	DOT_FLIP	N/A	1
18.9485	0.1500	21	KEYPRESS	0.3203	1
19.2318	0	22	TRIGGER	3.4329	1
20.0978	0	23	TRIGGER	4.5212	1
20.5146	1.8728	23	DOT_FLIP	N/A	0
20.9813	0	24	TRIGGER	5.6313	1
20.8477	0.1668	24	KEYPRESS	0.3468	1
21.7479	1.2439	24	DOT_FLIP	N/A	1
21.8479	0	25	TRIGGER	0.4372	2
22.0979	0.1667	25	KEYPRESS	0.3529	1
22.7312	0	26	TRIGGER	1.5472	2
23.5979	0	27	TRIGGER	2.6363	2
24.4811	0	28	TRIGGER	3.7462	2
24.6645	2.9077	28	DOT_FLIP	N/A	0
24.9805	0.1500	28	KEYPRESS	0.3279	1
25.3473	0	29	TRIGGER	4.8347	2
26.2307	0	30	TRIGGER	5.9448	2
26.9140	2.2601	30	DOT_FLIP	N/A	1
27.0974	0	31	TRIGGER	0.7507	3
27.2307	0.1666	31	KEYPRESS	0.3180	1
27.9307	1.0066	31	DOT_FLIP	N/A	0
27.9640	0	32	TRIGGER	1.8398	3
28.4473	0.1833	32	KEYPRESS	0.5280	1
28.8473	0	33	TRIGGER	2.9498	3
29.2474	1.3270	33	DOT_FLIP	N/A	1
29.7141	0	34	TRIGGER	4.0390	3
29.7640	0.1660	34	KEYPRESS	0.5178	1
30.5968	0	35	TRIGGER	5.1481	3
31.4634	0	36	TRIGGER	6.2372	3
31.7968	2.5423	36	DOT_FLIP	N/A	0
32.1468	0.1500	36	KEYPRESS	0.3582	1
32.3468	0	37	TRIGGER	1.0641	4
33.2135	0	38	TRIGGER	2.1532	4
34.0969	0	39	TRIGGER	3.2634	4
34.1968	2.3962	39	DOT_FLIP	N/A	1
34.5468	0.1999	39	KEYPRESS	0.3620	1
34.9628	0	40	TRIGGER	4.3515	4
35.8461	0	41	TRIGGER	5.4615	4
36.1462	1.9592	41	DOT_FLIP	N/A	0
36.7129	0	42	TRIGGER	0.2675	5
36.5962	0.1833	42	KEYPRESS	0.4522	1
37.1962	1.0417	42	DOT_FLIP	N/A	1
37.5795	0	43	TRIGGER	1.3566	5
37.7629	0.1667	43	KEYPRESS	0.5773	1
38.1795	0.9872	43	DOT_FLIP	N/A	0
38.4629	0	44	TRIGGER	2.4667	5
38.6463	0.1833	44	KEYPRESS	0.4735	1
39.3295	0	45	TRIGGER	3.5557	5
40.2124	0	46	TRIGGER	4.6652	5
40.5623	2.3760	46	DOT_FLIP	N/A	1
40.8956	0.1667	46	KEYPRESS	0.3469	1
41.0957	0	47	TRIGGER	5.7751	5
41.9624	0	48	TRIGGER	0.5811	6
42.8290	0	49	TRIGGER	1.6701	6
43.1456	2.5885	49	DOT_FLIP	N/A	0
43.4957	0.2000	49	KEYPRESS	0.3584	1
43.7290	0	50	TRIGGER	2.8010	6
44.0123	0.8660	50	DOT_FLIP	N/A	1
44.5790	0	51	TRIGGER	3.8692	6
44.5123	0.2000	51	KEYPRESS	0.5091	1
45.4451	0	52	TRIGGER	4.9576	6
45.9618	1.9551	52	DOT_FLIP	N/A	0
46.3451	0	53	TRIGGER	6.0885	6
46.3117	0.1834	53	KEYPRESS	0.3534	1
46.8117	0.8442	53	DOT_FLIP	N/A	1
47.1951	0	54	TRIGGER	0.8735	7
47.2450	0.2000	54	KEYPRESS	0.4425	1
47.9284	1.1218	54	DOT_FLIP	N/A	0
48.0784	0	55	TRIGGER	1.9835	7
48.4451	0.1667	55	KEYPRESS	0.5207	1
48.9451	0	56	TRIGGER	3.0726	7
49.8283	0	57	TRIGGER	4.1825	7
