onset	duration	 sample	trial_type	response_time	value
0	0	0	TRIGGER	0	-3
0.8669	0	1	TRIGGER	3.1416	-3
1.7505	0	2	TRIGGER	3.1416	-2
2.1002	2.0879	2	DOT_FLIP	N/A	1
2.6172	0	3	TRIGGER	3.1416	-2
2.5003	0.2332	3	KEYPRESS	0.4124	2
3.2003	1.0958	3	DOT_FLIP	N/A	0
3.5002	0	4	TRIGGER	3.1416	-2
3.5506	0.2162	4	KEYPRESS	0.3668	2
4.3669	0	5	TRIGGER	3.1416	-2
4.6665	1.4807	5	DOT_FLIP	N/A	1
4.9666	0.2331	5	KEYPRESS	0.3022	2
5.2496	0	6	TRIGGER	3.1416	-2
5.5830	0.9124	6	DOT_FLIP	N/A	0
5.8999	0.1665	6	KEYPRESS	0.3231	2
6.1163	0	7	TRIGGER	3.1416	-2
6.9829	0	8	TRIGGER	3.1416	-1
7.8665	0	9	TRIGGER	3.1416	-1
7.9669	2.3752	9	DOT_FLIP	N/A	1
8.2496	0.1671	9	KEYPRESS	0.2976	2
8.7330	0	10	TRIGGER	3.1416	-1
9.6155	0	11	TRIGGER	3.1416	-1
10.1158	2.1636	11	DOT_FLIP	N/A	0
10.4825	0	12	TRIGGER	3.1416	-1
10.4159	0.1831	12	KEYPRESS	0.3004	2
11.3660	0	13	TRIGGER	3.1416	-1
12.2328	0	14	TRIGGER	3.1416	0
12.4491	2.3316	14	DOT_FLIP	N/A	1
12.7155	0.1839	14	KEYPRESS	0.2684	2
13.1158	0	15	TRIGGER	3.1416	0
13.5825	1.1281	15	DOT_FLIP	N/A	0
13.9991	0	16	TRIGGER	3.1416	0
13.9660	0.1832	16	KEYPRESS	0.3908	2
14.8652	0	17	TRIGGER	4.2289	0
15.7317	0	18	TRIGGER	5.3177	0
16.2821	2.7015	18	DOT_FLIP	N/A	1
16.5985	0	19	TRIGGER	0.1238	1
16.6319	0.1665	19	KEYPRESS	0.3552	2
17.3153	1.0280	19	DOT_FLIP	N/A	0
17.4818	0	20	TRIGGER	1.2338	1
17.7986	0.1835	20	KEYPRESS	0.4938	2
