onset	duration	 sample	trial_type	response_time	value
0	0	-1	KEYPRESS	0	2
0	0	0	TRIGGER	0	-1
0.8835	0	1	TRIGGER	3.1416	-1
1.4001	1.3986	1	DOT_FLIP	N/A	1
1.7502	0	2	TRIGGER	3.1416	-1
1.8833	0.1834	2	KEYPRESS	0.4847	2
2.6332	0	3	TRIGGER	3.1416	-1
3.3159	1.9160	3	DOT_FLIP	N/A	0
3.4993	0	4	TRIGGER	3.1416	-1
3.6493	0.2169	4	KEYPRESS	0.3347	2
4.3827	0	5	TRIGGER	3.1416	-1
5.2494	0	6	TRIGGER	3.1416	-1
6.1159	0	7	TRIGGER	3.1416	-1
6.1992	2.8839	7	DOT_FLIP	N/A	1
6.6330	0.2164	7	KEYPRESS	0.4344	2
6.9996	0	8	TRIGGER	3.1416	-1
7.8655	0	9	TRIGGER	3.1416	-1
8.7489	0	10	TRIGGER	3.1416	-1
9.1656	2.9560	10	DOT_FLIP	N/A	0
9.6158	0	11	TRIGGER	3.1416	0
9.4489	0.2000	11	KEYPRESS	0.2943	2
10.4987	0	12	TRIGGER	3.1416	0
11.3654	0	13	TRIGGER	3.1416	0
11.4323	2.2762	13	DOT_FLIP	N/A	1
11.7157	0.1667	13	KEYPRESS	0.2849	2
12.2489	0	14	TRIGGER	3.1416	0
12.4824	1.0368	14	DOT_FLIP	N/A	0
12.9315	0.1504	14	KEYPRESS	0.4639	2
13.1151	0	15	TRIGGER	3.1416	0
13.3482	0.8690	15	DOT_FLIP	N/A	1
13.6984	0.1499	15	KEYPRESS	0.3619	2
13.9819	0	16	TRIGGER	3.1416	0
14.8650	0	17	TRIGGER	3.6851	0
15.7315	0	18	TRIGGER	4.2295	0
16.1149	2.7729	18	DOT_FLIP	N/A	0
16.2817	0.1666	18	KEYPRESS	0.1722	2
16.6150	0	19	TRIGGER	4.7846	0
17.4317	1.3084	19	DOT_FLIP	N/A	1
17.4818	0	20	TRIGGER	5.3293	0
17.8644	0.1500	20	KEYPRESS	0.4466	2
18.3643	0	21	TRIGGER	5.8838	0
19.2313	0	22	TRIGGER	0.1453	1
19.9643	2.5444	22	DOT_FLIP	N/A	0
20.1144	0	23	TRIGGER	0.7002	1
20.0645	0.1832	23	KEYPRESS	0.1023	2
20.9811	0	24	TRIGGER	1.2448	1
21.3474	0.1669	24	KEYPRESS	1.3852	2
21.8479	0	25	TRIGGER	1.7894	1
22.4645	2.5023	25	DOT_FLIP	N/A	1
22.7311	0	26	TRIGGER	2.3443	1
22.8306	0.1501	26	KEYPRESS	0.3662	2
23.5971	0	27	TRIGGER	2.8884	1
24.4805	0	28	TRIGGER	3.4435	1
24.8306	2.3661	28	DOT_FLIP	N/A	0
25.1636	0.1837	28	KEYPRESS	0.3330	2
25.3803	0	29	TRIGGER	4.0088	1
25.9306	1.0922	29	DOT_FLIP	N/A	1
26.2306	0	30	TRIGGER	4.5431	1
26.2807	0.1831	30	KEYPRESS	0.3579	2
27.0971	0	31	TRIGGER	5.0876	1
27.1304	0.1666	31	KEYPRESS	1.2077	2
27.7472	1.8240	31	DOT_FLIP	N/A	0
27.9799	0	32	TRIGGER	5.6422	1
28.0800	0.1500	32	KEYPRESS	0.3332	2
28.8466	0	33	TRIGGER	6.1868	1
28.9633	0.2000	33	KEYPRESS	1.2165	2
29.2297	1.4790	33	DOT_FLIP	N/A	1
29.7466	0	34	TRIGGER	0.4691	2
29.7130	0.1671	34	KEYPRESS	0.4872	2
30.5966	0	35	TRIGGER	1.0032	2
30.6968	0.1330	35	KEYPRESS	1.4710	2
31.0633	1.8214	35	DOT_FLIP	N/A	0
31.4633	0	36	TRIGGER	1.5477	2
31.5467	0.1332	36	KEYPRESS	0.4995	2
32.3465	0	37	TRIGGER	2.1027	2
33.1294	2.0734	37	DOT_FLIP	N/A	1
33.2128	0	38	TRIGGER	2.6470	2
33.3297	0.1497	38	KEYPRESS	0.2091	2
34.0962	0	39	TRIGGER	3.2021	2
34.9629	0	40	TRIGGER	3.7466	2
35.6128	2.4768	40	DOT_FLIP	N/A	0
35.8458	0	41	TRIGGER	4.3013	2
35.8958	0.1666	41	KEYPRESS	0.2983	2
36.7129	0	42	TRIGGER	4.8462	2
37.2963	1.6847	42	DOT_FLIP	N/A	1
37.5796	0	43	TRIGGER	5.3907	2
37.6960	0.1168	43	KEYPRESS	0.4138	2
38.4621	0	44	TRIGGER	5.9452	2
39.3289	0	45	TRIGGER	0.2066	3
39.9458	0.1663	45	KEYPRESS	2.6636	2
40.1621	2.8749	45	DOT_FLIP	N/A	0
40.2122	0	46	TRIGGER	0.7616	3
40.6291	0.1498	46	KEYPRESS	0.4720	2
41.0790	0	47	TRIGGER	1.3063	3
41.4454	1.2816	47	DOT_FLIP	N/A	1
41.9623	0	48	TRIGGER	1.8613	3
41.8793	0.1495	48	KEYPRESS	0.4406	2
42.8286	0	49	TRIGGER	2.4056	3
42.7954	0.1660	49	KEYPRESS	1.3567	2
43.7114	0	50	TRIGGER	2.9603	3
43.9616	2.5133	50	DOT_FLIP	N/A	0
44.3784	0.1666	50	KEYPRESS	0.4263	2
44.5783	0	51	TRIGGER	3.5049	3
45.4453	0	52	TRIGGER	4.0497	3
45.4282	0.1833	52	KEYPRESS	1.4761	2
45.9784	2.0096	52	DOT_FLIP	N/A	1
46.3283	0	53	TRIGGER	4.6045	3
46.3784	0.1829	53	KEYPRESS	0.4167	2
47.1950	0	54	TRIGGER	5.1491	3
47.3115	0.1337	54	KEYPRESS	1.3498	2
48.0774	0	55	TRIGGER	5.7035	3
48.8942	2.9175	55	DOT_FLIP	N/A	0
48.9441	0	56	TRIGGER	6.2481	3
49.1944	0.1665	56	KEYPRESS	0.3152	2
49.8281	0	57	TRIGGER	0.5203	4
50.6946	0	58	TRIGGER	1.0648	4
51.5778	0	59	TRIGGER	1.6196	4
51.7442	2.8620	59	DOT_FLIP	N/A	1
51.9779	0.1835	59	KEYPRESS	0.2368	2
52.4444	0	60	TRIGGER	2.1642	4
53.2270	1.4795	60	DOT_FLIP	N/A	0
53.3272	0	61	TRIGGER	2.7189	4
53.5940	0.1832	61	KEYPRESS	0.3734	2
54.1937	0	62	TRIGGER	3.2633	4
55.0606	0	63	TRIGGER	3.8080	4
55.4272	2.1983	63	DOT_FLIP	N/A	1
55.9438	0	64	TRIGGER	4.3629	4
55.7773	0.2000	64	KEYPRESS	0.3584	2
56.8106	0	65	TRIGGER	4.9075	4
57.0440	1.6231	65	DOT_FLIP	N/A	0
57.3937	0.1836	65	KEYPRESS	0.3516	2
57.6938	0	66	TRIGGER	5.4625	4
57.8608	0.8022	66	DOT_FLIP	N/A	1
58.2098	0.1666	66	KEYPRESS	0.3655	2
58.5597	0	67	TRIGGER	6.0065	4
59.4434	0	68	TRIGGER	0.2786	5
59.6597	1.8119	68	DOT_FLIP	N/A	0
60.0599	0.1834	68	KEYPRESS	0.4037	2
60.3098	0	69	TRIGGER	0.8230	5
61.1934	0	70	TRIGGER	1.3781	5
61.5100	1.8442	70	DOT_FLIP	N/A	1
61.8100	0.1833	70	KEYPRESS	0.3096	2
62.0597	0	71	TRIGGER	1.9225	5
62.9262	0	72	TRIGGER	2.4669	5
63.2596	0.1662	72	KEYPRESS	1.7592	2
63.8094	0	73	TRIGGER	3.0218	5
64.3929	2.8758	73	DOT_FLIP	N/A	0
64.6761	0	74	TRIGGER	3.5664	5
64.7094	0.1830	74	KEYPRESS	0.3332	2
65.5592	0	75	TRIGGER	4.1213	5
65.8928	1.5054	75	DOT_FLIP	N/A	1
66.2094	0.1833	75	KEYPRESS	0.3279	2
66.4261	0	76	TRIGGER	4.6660	5
66.9927	1.0947	76	DOT_FLIP	N/A	0
67.3096	0	77	TRIGGER	5.2211	5
67.4424	0.1836	77	KEYPRESS	0.4662	2
68.1755	0	78	TRIGGER	5.7651	5
69.0589	0	79	TRIGGER	0.0370	6
69.3755	2.3977	79	DOT_FLIP	N/A	1
69.7587	0.1002	79	KEYPRESS	0.3847	2
69.9257	0	80	TRIGGER	0.5816	6
69.9589	0.1667	80	KEYPRESS	0.5849	2
70.2754	0.8891	80	DOT_FLIP	N/A	0
70.7920	0	81	TRIGGER	1.1260	6
70.8420	0.1667	81	KEYPRESS	0.5790	2
71.3589	1.0874	81	DOT_FLIP	N/A	1
71.6754	0	82	TRIGGER	1.6810	6
71.7756	0.1501	82	KEYPRESS	0.4252	2
72.5424	0	83	TRIGGER	2.2257	6
73.4247	0	84	TRIGGER	2.7801	6
74.0416	2.6869	84	DOT_FLIP	N/A	0
74.2916	0	85	TRIGGER	3.3248	6
74.4582	0.1835	85	KEYPRESS	0.4209	2
75.1749	0	86	TRIGGER	3.8798	6
75.8583	1.8072	86	DOT_FLIP	N/A	1
76.0416	0	87	TRIGGER	4.4244	6
76.2248	0.1834	87	KEYPRESS	0.3803	2
