onset	duration	 sample	trial_type	response_time	value
0	0	0	TRIGGER	0	-3
0.8669	0	1	TRIGGER	3.1416	-3
1.1647	1.1514	1	DOT_FLIP	N/A	1
1.7504	0	2	TRIGGER	3.1416	-2
1.6981	0.2021	2	KEYPRESS	0.5467	2
2.0481	0.8850	2	DOT_FLIP	N/A	0
2.6171	0	3	TRIGGER	3.1416	-2
2.5334	0.2001	3	KEYPRESS	0.4970	2
2.9648	0.9253	3	DOT_FLIP	N/A	1
3.5002	0	4	TRIGGER	3.1416	-2
3.3167	0.2147	4	KEYPRESS	0.3551	2
4.3666	0	5	TRIGGER	3.1416	-2
4.7147	1.7472	5	DOT_FLIP	N/A	0
5.0000	0.2001	5	KEYPRESS	0.2912	2
5.2335	0	6	TRIGGER	3.1416	-2
6.1147	0	7	TRIGGER	3.1416	-2
6.7980	2.0786	7	DOT_FLIP	N/A	1
6.9814	0	8	TRIGGER	3.1416	-1
7.2146	0.1834	8	KEYPRESS	0.4272	2
7.8648	1.0682	8	DOT_FLIP	N/A	0
7.8648	0	9	TRIGGER	3.1416	-1
8.2979	0.1834	9	KEYPRESS	0.4424	2
8.7315	0	10	TRIGGER	3.1416	-1
9.1647	1.2993	10	DOT_FLIP	N/A	1
9.6146	0	11	TRIGGER	3.1416	-1
9.4814	0.1833	11	KEYPRESS	0.3265	2
10.4814	0	12	TRIGGER	3.1416	-1
10.5816	1.4202	12	DOT_FLIP	N/A	0
10.8974	0.1999	12	KEYPRESS	0.3222	2
11.3638	0	13	TRIGGER	3.1416	-1
11.7306	1.1501	13	DOT_FLIP	N/A	1
12.0307	0.1667	13	KEYPRESS	0.3055	2
12.2309	0	14	TRIGGER	3.1416	0
12.6973	0.9660	14	DOT_FLIP	N/A	0
13.0973	0	15	TRIGGER	3.1416	0
13.0305	0.1836	15	KEYPRESS	0.3394	2
13.9807	0	16	TRIGGER	3.1416	0
14.0475	1.3446	16	DOT_FLIP	N/A	1
14.3141	0.1667	16	KEYPRESS	0.2784	2
14.8476	0	17	TRIGGER	4.2068	0
15.7300	0	18	TRIGGER	5.3156	0
