onset	duration	 sample	trial_type	response_time	value
0	0	0	TRIGGER	0	-3
0.8667	0	1	TRIGGER	3.1416	-3
1.7494	0	2	TRIGGER	3.1416	-2
1.7825	1.7684	2	DOT_FLIP	N/A	1
2.1993	0.1502	2	KEYPRESS	0.4309	1
2.6158	0	3	TRIGGER	3.1416	-2
3.4996	0	4	TRIGGER	3.1416	-2
4.3661	0	5	TRIGGER	3.1416	-2
4.5993	2.8277	5	DOT_FLIP	N/A	0
4.9324	0.1835	5	KEYPRESS	0.3364	1
5.2325	0	6	TRIGGER	3.1416	-2
6.0160	1.4061	6	DOT_FLIP	N/A	1
6.1159	0	7	TRIGGER	3.1416	-2
6.3488	0.1665	7	KEYPRESS	0.3467	1
6.9822	0	8	TRIGGER	3.1416	-1
7.8654	0	9	TRIGGER	3.1416	-1
8.5820	2.5660	9	DOT_FLIP	N/A	0
8.7321	0	10	TRIGGER	3.1416	-1
8.8823	0.1664	10	KEYPRESS	0.3142	1
9.6156	0	11	TRIGGER	3.1416	-1
10.3155	1.7355	11	DOT_FLIP	N/A	1
10.4824	0	12	TRIGGER	3.1416	-1
10.6320	0.1499	12	KEYPRESS	0.3284	1
11.1821	0.8698	12	DOT_FLIP	N/A	0
11.3649	0	13	TRIGGER	3.1416	-1
11.4984	0.1498	13	KEYPRESS	0.3249	1
12.2317	0	14	TRIGGER	3.1416	0
13.0983	0	15	TRIGGER	3.1416	0
13.9816	0	16	TRIGGER	3.1416	0
14.1316	2.9476	16	DOT_FLIP	N/A	1
14.4484	0.1496	16	KEYPRESS	0.3274	1
14.8485	0	17	TRIGGER	4.2078	0
14.9315	0.8029	17	DOT_FLIP	N/A	0
15.3485	0.1666	17	KEYPRESS	0.4246	1
15.7315	0	18	TRIGGER	5.3175	0
16.5977	0	19	TRIGGER	0.1228	1
17.4810	0	20	TRIGGER	1.2327	1
17.5311	2.6058	20	DOT_FLIP	N/A	1
17.8476	0.1500	20	KEYPRESS	0.3179	1
18.3477	0	21	TRIGGER	2.3219	1
19.2312	0	22	TRIGGER	3.4321	1
19.8812	2.3415	22	DOT_FLIP	N/A	0
20.0980	0	23	TRIGGER	4.5214	1
20.2143	0.1501	23	KEYPRESS	0.3430	1
20.9811	0	24	TRIGGER	5.6311	1
21.6141	1.7404	24	DOT_FLIP	N/A	1
21.8473	0	25	TRIGGER	0.4364	2
21.9471	0.1499	25	KEYPRESS	0.3354	1
22.7140	0	26	TRIGGER	1.5256	2
23.5971	0	27	TRIGGER	2.6352	2
24.4473	2.8213	27	DOT_FLIP	N/A	0
24.4637	0	28	TRIGGER	3.7243	2
24.7471	0.1668	28	KEYPRESS	0.3141	1
25.3471	0	29	TRIGGER	4.8344	2
26.2139	0	30	TRIGGER	5.9236	2
27.0967	0	31	TRIGGER	0.7498	3
27.3466	2.9034	31	DOT_FLIP	N/A	1
27.6632	0.1501	31	KEYPRESS	0.3269	1
27.9631	0	32	TRIGGER	1.8385	3
28.8298	0	33	TRIGGER	2.9277	3
29.6636	2.3206	33	DOT_FLIP	N/A	0
