onset	duration	 sample	trial_type	response_time	value
0	0	0	TRIGGER	0	-1
0.8666	0	1	TRIGGER	3.1416	-1
1.1998	1.1932	1	DOT_FLIP	N/A	1
1.5999	0.1331	1	KEYPRESS	0.4068	1
1.7666	0	2	TRIGGER	3.1416	-1
2.6164	0	3	TRIGGER	3.1416	-1
3.3831	2.1759	3	DOT_FLIP	N/A	0
3.5000	0	4	TRIGGER	3.1416	-1
3.6827	0.1333	4	KEYPRESS	0.3136	1
4.3660	0	5	TRIGGER	3.1416	-1
5.2493	0	6	TRIGGER	3.1416	-1
6.1162	0	7	TRIGGER	3.1416	-1
6.3493	2.9700	7	DOT_FLIP	N/A	1
6.6492	0.1337	7	KEYPRESS	0.3102	1
6.9994	0	8	TRIGGER	3.1416	-1
7.3662	1.0170	8	DOT_FLIP	N/A	0
7.8659	0	9	TRIGGER	3.1416	-1
7.7160	0.1833	9	KEYPRESS	0.3600	1
8.7319	0	10	TRIGGER	3.1416	-1
9.0321	1.6625	10	DOT_FLIP	N/A	1
9.3322	0.1497	10	KEYPRESS	0.3137	1
9.6158	0	11	TRIGGER	3.1416	0
10.4820	0	12	TRIGGER	3.1416	0
10.8988	1.8707	12	DOT_FLIP	N/A	0
11.1823	0.1498	12	KEYPRESS	0.2931	1
11.3654	0	13	TRIGGER	3.1416	0
12.2320	0	14	TRIGGER	3.1416	0
13.1157	0	15	TRIGGER	3.1416	0
13.7817	2.8789	15	DOT_FLIP	N/A	1
13.9815	0	16	TRIGGER	3.1416	0
14.0983	0.1165	16	KEYPRESS	0.3303	1
14.8649	0	17	TRIGGER	3.6850	0
15.6486	1.8790	17	DOT_FLIP	N/A	0
15.7318	0	18	TRIGGER	4.2297	0
15.9481	0.1334	18	KEYPRESS	0.3011	1
16.5983	0	19	TRIGGER	4.7742	0
17.3648	1.7150	19	DOT_FLIP	N/A	1
17.4815	0	20	TRIGGER	5.3291	0
17.7484	0.1500	20	KEYPRESS	0.3864	1
18.3484	0	21	TRIGGER	5.8738	0
19.1979	1.8262	21	DOT_FLIP	N/A	0
19.2310	0	22	TRIGGER	0.1451	1
19.5477	0.1501	22	KEYPRESS	0.3594	1
20.0978	0	23	TRIGGER	0.6898	1
20.9810	0	24	TRIGGER	1.2447	1
21.0809	1.8797	24	DOT_FLIP	N/A	1
21.4145	0.1498	24	KEYPRESS	0.3466	1
21.8476	0	25	TRIGGER	1.7892	1
22.7143	0	26	TRIGGER	2.3338	1
23.5980	0	27	TRIGGER	2.8890	1
23.6303	2.5490	27	DOT_FLIP	N/A	0
23.9642	0.1328	27	KEYPRESS	0.3472	1
24.4635	0	28	TRIGGER	3.4328	1
24.6305	1.0045	28	DOT_FLIP	N/A	1
24.9970	0.1334	28	KEYPRESS	0.3755	1
25.3473	0	29	TRIGGER	3.9881	1
26.2140	0	30	TRIGGER	4.5327	1
26.6808	2.0505	30	DOT_FLIP	N/A	0
27.0971	0	31	TRIGGER	5.0875	1
27.0142	0.1331	31	KEYPRESS	0.3423	1
27.9638	0	32	TRIGGER	5.6321	1
28.8465	0	33	TRIGGER	6.1867	1
28.9631	2.2791	33	DOT_FLIP	N/A	1
29.2798	0.1502	33	KEYPRESS	0.3287	1
29.7134	0	34	TRIGGER	0.4482	2
30.5800	0	35	TRIGGER	0.9928	2
30.7466	1.7809	35	DOT_FLIP	N/A	0
31.0632	0.1501	35	KEYPRESS	0.3312	1
31.4632	0	36	TRIGGER	1.5477	2
31.5465	0.8103	36	DOT_FLIP	N/A	1
31.9298	0.1669	36	KEYPRESS	0.3875	1
32.3299	0	37	TRIGGER	2.0922	2
33.2136	0	38	TRIGGER	2.6475	2
34.0791	0	39	TRIGGER	3.1913	2
34.1126	2.5592	39	DOT_FLIP	N/A	0
34.3959	0.1334	39	KEYPRESS	0.2944	1
34.9460	0.8336	39	DOT_FLIP	N/A	1
34.9630	0	40	TRIGGER	3.7467	2
35.3128	0.1334	40	KEYPRESS	0.3778	1
35.8296	0	41	TRIGGER	4.2912	2
36.3794	1.4299	41	DOT_FLIP	N/A	0
36.7127	0	42	TRIGGER	4.8460	2
36.7462	0.1164	42	KEYPRESS	0.3812	1
37.5795	0	43	TRIGGER	5.3906	2
37.8793	1.5107	43	DOT_FLIP	N/A	1
38.2127	0.1502	43	KEYPRESS	0.3371	1
38.4460	0	44	TRIGGER	5.9351	2
39.3287	0	45	TRIGGER	0.2065	3
39.3458	1.4593	45	DOT_FLIP	N/A	0
39.7123	0.1665	45	KEYPRESS	0.3774	1
40.1957	0	46	TRIGGER	0.7513	3
41.0788	0	47	TRIGGER	1.3061	3
41.4789	2.1376	47	DOT_FLIP	N/A	1
41.9455	0	48	TRIGGER	1.8507	3
41.8122	0.1668	48	KEYPRESS	0.3396	1
42.8288	0	49	TRIGGER	2.4057	3
43.3124	1.8392	49	DOT_FLIP	N/A	0
43.6949	0	50	TRIGGER	2.9499	3
43.6288	0.1828	50	KEYPRESS	0.3171	1
44.5780	0	51	TRIGGER	3.5048	3
45.4116	2.0934	51	DOT_FLIP	N/A	1
45.4451	0	52	TRIGGER	4.0495	3
45.7614	0.1505	52	KEYPRESS	0.3563	1
46.3282	0	53	TRIGGER	4.6044	3
47.1949	0	54	TRIGGER	5.1490	3
47.5281	2.1108	54	DOT_FLIP	N/A	0
47.8281	0.1507	54	KEYPRESS	0.3122	1
48.0616	0	55	TRIGGER	5.6936	3
48.9443	0	56	TRIGGER	6.2482	3
49.8110	0	57	TRIGGER	0.5096	4
50.2610	2.7337	57	DOT_FLIP	N/A	1
50.6946	0	58	TRIGGER	1.0647	4
50.5780	0.1497	58	KEYPRESS	0.3284	1
51.5608	0	59	TRIGGER	1.6090	4
52.0616	1.7948	59	DOT_FLIP	N/A	0
52.4444	0	60	TRIGGER	2.1642	4
52.3778	0.1663	60	KEYPRESS	0.3333	1
53.3109	0	61	TRIGGER	2.7086	4
53.8772	1.8210	61	DOT_FLIP	N/A	1
54.2106	0	62	TRIGGER	3.2739	4
54.1772	0.1498	62	KEYPRESS	0.3117	1
54.9106	1.0438	62	DOT_FLIP	N/A	0
55.0605	0	63	TRIGGER	3.8080	4
55.2438	0.1501	63	KEYPRESS	0.3346	1
55.9271	0	64	TRIGGER	4.3525	4
56.8106	0	65	TRIGGER	4.9075	4
56.8939	1.9846	65	DOT_FLIP	N/A	1
57.1938	0.1501	65	KEYPRESS	0.3000	1
57.6774	0	66	TRIGGER	5.4522	4
58.5607	0	67	TRIGGER	6.0071	4
59.3266	2.4181	67	DOT_FLIP	N/A	0
59.4265	0	68	TRIGGER	0.2680	5
59.6598	0.1332	68	KEYPRESS	0.3479	1
60.3100	0	69	TRIGGER	0.8231	5
61.0598	1.7362	69	DOT_FLIP	N/A	1
61.1765	0	70	TRIGGER	1.3676	5
61.4431	0.1334	70	KEYPRESS	0.3950	1
62.0432	0	71	TRIGGER	1.9121	5
62.4598	1.4011	71	DOT_FLIP	N/A	0
62.9263	0	72	TRIGGER	2.4670	5
62.8432	0.1500	72	KEYPRESS	0.3939	1
63.3931	0.9425	72	DOT_FLIP	N/A	1
63.8091	0	73	TRIGGER	3.0216	5
63.7758	0.1501	73	KEYPRESS	0.3841	1
64.6760	0	74	TRIGGER	3.5663	5
65.2428	1.8413	74	DOT_FLIP	N/A	0
65.5758	0	75	TRIGGER	4.1317	5
65.5426	0.1667	75	KEYPRESS	0.3095	1
66.4262	0	76	TRIGGER	4.6660	5
67.2927	0	77	TRIGGER	5.2105	5
67.3759	2.1416	77	DOT_FLIP	N/A	1
67.6927	0.1667	77	KEYPRESS	0.3180	1
68.1759	0	78	TRIGGER	5.7654	5
68.3428	0.9518	78	DOT_FLIP	N/A	0
68.7260	0.1661	78	KEYPRESS	0.3995	1
69.0422	0	79	TRIGGER	0.0265	6
69.2253	0.8928	79	DOT_FLIP	N/A	1
69.5922	0.1667	79	KEYPRESS	0.3729	1
69.9254	0	80	TRIGGER	0.5814	6
70.0921	0.8716	80	DOT_FLIP	N/A	0
70.4755	0.1670	80	KEYPRESS	0.3846	1
70.7922	0	81	TRIGGER	1.1261	6
71.6586	0	82	TRIGGER	1.6704	6
72.1925	2.0976	82	DOT_FLIP	N/A	1
72.5421	0	83	TRIGGER	2.2256	6
72.5090	0.1496	83	KEYPRESS	0.3205	1
73.4087	0	84	TRIGGER	2.7701	6
74.2914	0	85	TRIGGER	3.3247	6
74.6747	2.4807	85	DOT_FLIP	N/A	0
75.1583	0	86	TRIGGER	3.8694	6
75.0416	0.1499	86	KEYPRESS	0.3723	1
76.0418	0	87	TRIGGER	4.4245	6
76.9085	0	88	TRIGGER	4.9691	6
77.5584	2.8827	88	DOT_FLIP	N/A	1
77.7916	0	89	TRIGGER	5.5239	6
77.8915	0.1332	89	KEYPRESS	0.3395	1
78.6583	0	90	TRIGGER	6.0685	6
79.0741	1.5194	90	DOT_FLIP	N/A	0
79.5242	0	91	TRIGGER	0.3294	7
79.4074	0.1500	91	KEYPRESS	0.3360	1
80.4073	0	92	TRIGGER	0.8842	7
81.2743	0	93	TRIGGER	1.4290	7
82.0413	2.9693	93	DOT_FLIP	N/A	1
82.1578	0	94	TRIGGER	1.9841	7
82.3576	0.1499	94	KEYPRESS	0.3169	1
83.0241	0	95	TRIGGER	2.5284	7
83.3575	1.3018	95	DOT_FLIP	N/A	0
83.7077	0.1160	95	KEYPRESS	0.3651	1
83.9071	0	96	TRIGGER	3.0832	7
84.7737	0	97	TRIGGER	3.6277	7
85.6571	0	98	TRIGGER	4.1828	7
86.0737	2.7220	98	DOT_FLIP	N/A	1
86.3904	0.1332	98	KEYPRESS	0.3258	1
86.5236	0	99	TRIGGER	4.7272	7
87.3910	0	100	TRIGGER	5.2722	7
87.5910	1.5210	100	DOT_FLIP	N/A	0
87.9405	0.1165	100	KEYPRESS	0.3549	1
88.2737	0	101	TRIGGER	5.8269	7
89.0566	1.4692	101	DOT_FLIP	N/A	1
89.1400	0	102	TRIGGER	0.0880	8
