onset	duration	 sample	trial_type	response_time	value
0	0	0	TRIGGER	0	-3
0.8841	0	1	TRIGGER	3.1416	-3
1.7495	0	2	TRIGGER	3.1416	-2
1.9326	1.9192	2	DOT_FLIP	N/A	1
2.2660	0.1334	2	KEYPRESS	0.3468	1
2.6327	0	3	TRIGGER	3.1416	-2
3.4999	0	4	TRIGGER	3.1416	-2
4.0995	2.1637	4	DOT_FLIP	N/A	0
4.3826	0	5	TRIGGER	3.1416	-2
4.4329	0.1335	5	KEYPRESS	0.3500	1
5.2493	0	6	TRIGGER	3.1416	-2
5.9989	1.9105	6	DOT_FLIP	N/A	1
6.1157	0	7	TRIGGER	3.1416	-2
6.3155	0.1167	7	KEYPRESS	0.3221	1
6.9989	0	8	TRIGGER	3.1416	-1
7.8654	0	9	TRIGGER	3.1416	-1
8.3486	2.3502	9	DOT_FLIP	N/A	0
8.7487	0	10	TRIGGER	3.1416	-1
8.6656	0.1331	10	KEYPRESS	0.3221	1
9.6153	0	11	TRIGGER	3.1416	-1
10.3656	2.0135	11	DOT_FLIP	N/A	1
10.4988	0	12	TRIGGER	3.1416	-1
10.6323	0.1165	12	KEYPRESS	0.2752	1
11.3650	0	13	TRIGGER	3.1416	-1
11.9818	1.6149	13	DOT_FLIP	N/A	0
12.2314	0	14	TRIGGER	3.1416	0
12.2650	0.1333	14	KEYPRESS	0.2930	1
13.1149	0	15	TRIGGER	3.1416	0
13.9817	0	16	TRIGGER	3.1416	0
14.7648	2.7844	16	DOT_FLIP	N/A	1
14.8649	0	17	TRIGGER	4.2285	0
15.0650	0.1166	17	KEYPRESS	0.3086	1
15.7317	0	18	TRIGGER	5.3177	0
16.6143	0	19	TRIGGER	0.1436	1
17.0309	2.2593	19	DOT_FLIP	N/A	0
17.4808	0	20	TRIGGER	1.2326	1
17.3810	0.1502	20	KEYPRESS	0.3653	1
18.3646	0	21	TRIGGER	2.3431	1
18.6143	1.5964	21	DOT_FLIP	N/A	1
18.9641	0.1337	21	KEYPRESS	0.3520	1
19.2309	0	22	TRIGGER	3.4318	1
20.1140	0	23	TRIGGER	4.5415	1
20.9815	0	24	TRIGGER	5.6316	1
