onset	duration	 sample	trial_type	response_time	value
0	0	0	TRIGGER	0	-1
0.8828	0	1	TRIGGER	3.1416	-1
1.7493	0	2	TRIGGER	3.1416	-1
2.5829	2.5829	2	DOT_FLIP	N/A	1
2.6161	0	3	TRIGGER	3.1416	-1
3.4993	0	4	TRIGGER	3.1416	-1
3.4159	0.1335	4	KEYPRESS	0.8330	1
4.3659	0	5	TRIGGER	3.1416	0
5.2493	0	6	TRIGGER	3.1416	0
5.3827	2.7901	6	DOT_FLIP	N/A	0
5.7822	0.1168	6	KEYPRESS	0.4093	1
6.1158	0	7	TRIGGER	3.1416	0
6.9988	0	8	TRIGGER	3.1416	0
7.3322	1.9493	8	DOT_FLIP	N/A	1
7.6491	0.1497	8	KEYPRESS	0.3268	1
7.8656	0	9	TRIGGER	3.1416	0
8.7488	0	10	TRIGGER	3.1416	0
9.6155	0	11	TRIGGER	3.1416	0
9.6823	2.3578	11	DOT_FLIP	N/A	0
9.9823	0.1333	11	KEYPRESS	0.3023	1
10.4987	0	12	TRIGGER	3.1416	0
11.1812	1.4993	12	DOT_FLIP	N/A	1
11.3663	0	13	TRIGGER	3.1416	0
11.5480	0.1166	13	KEYPRESS	0.3686	1
12.2480	0	14	TRIGGER	3.1416	0
13.1147	0	15	TRIGGER	3.1416	0
13.4314	2.2368	15	DOT_FLIP	N/A	0
13.7320	0.1333	15	KEYPRESS	0.3158	1
13.9828	0	16	TRIGGER	3.1416	0
14.8651	0	17	TRIGGER	3.4134	0
15.4819	2.0560	17	DOT_FLIP	N/A	1
15.7321	0	18	TRIGGER	3.6858	0
15.8493	0.1164	18	KEYPRESS	0.3771	1
16.6154	0	19	TRIGGER	3.9632	0
17.4823	0	20	TRIGGER	4.2356	0
18.1307	2.6523	20	DOT_FLIP	N/A	0
18.3656	0	21	TRIGGER	4.5131	0
18.4157	0.1316	21	KEYPRESS	0.2913	1
19.2321	0	22	TRIGGER	4.7853	0
20.0990	0	23	TRIGGER	5.0577	0
20.8968	2.7593	23	DOT_FLIP	N/A	1
20.9823	0	24	TRIGGER	5.3352	0
21.2654	0.1169	24	KEYPRESS	0.3816	1
21.8489	0	25	TRIGGER	5.6074	0
22.7321	0	26	TRIGGER	5.8849	0
23.5989	0	27	TRIGGER	6.1572	0
23.6969	2.7991	27	DOT_FLIP	N/A	0
24.0153	0.1336	27	KEYPRESS	0.3325	1
24.4821	0	28	TRIGGER	0.1514	1
25.3135	1.6289	28	DOT_FLIP	N/A	1
25.3488	0	29	TRIGGER	0.4237	1
25.7633	0.1168	29	KEYPRESS	0.4516	1
26.2298	0	30	TRIGGER	0.7005	1
26.7133	1.3887	30	DOT_FLIP	N/A	0
27.0966	0	31	TRIGGER	0.9728	1
27.1300	0.1002	31	KEYPRESS	0.4295	1
27.9635	0	32	TRIGGER	1.2452	1
28.8468	0	33	TRIGGER	1.5227	1
28.9798	2.2712	33	DOT_FLIP	N/A	1
29.3133	0.1333	33	KEYPRESS	0.3417	1
29.7134	0	34	TRIGGER	1.7949	1
30.5968	0	35	TRIGGER	2.0724	1
31.4626	0	36	TRIGGER	2.3445	1
31.7793	2.7938	36	DOT_FLIP	N/A	0
32.0963	0.1333	36	KEYPRESS	0.3308	1
32.3460	0	37	TRIGGER	2.6220	1
32.6293	0.8542	37	DOT_FLIP	N/A	1
33.2126	0	38	TRIGGER	2.8942	1
33.2459	0.0835	38	KEYPRESS	0.6262	1
33.5960	0.9681	38	DOT_FLIP	N/A	0
34.0961	0	39	TRIGGER	3.1718	1
34.0297	0.1162	39	KEYPRESS	0.4420	1
34.9631	0	40	TRIGGER	3.4441	1
35.8287	0	41	TRIGGER	3.7161	1
36.3288	2.7383	41	DOT_FLIP	N/A	1
36.7125	0	42	TRIGGER	3.9938	1
36.6622	0.1503	42	KEYPRESS	0.3361	1
37.5790	0	43	TRIGGER	4.2660	1
38.0793	1.7496	43	DOT_FLIP	N/A	0
38.4622	0	44	TRIGGER	4.5434	1
38.4123	0.1497	44	KEYPRESS	0.3366	1
39.2621	1.1856	44	DOT_FLIP	N/A	1
39.3291	0	45	TRIGGER	4.8158	1
39.6122	0.1501	45	KEYPRESS	0.3509	1
40.2122	0	46	TRIGGER	5.0932	1
40.7783	1.5056	46	DOT_FLIP	N/A	0
41.0784	0	47	TRIGGER	5.3653	1
41.1283	0.1333	47	KEYPRESS	0.3615	1
41.9450	0	48	TRIGGER	5.6376	1
42.8281	0	49	TRIGGER	5.9150	1
43.3616	2.5915	49	DOT_FLIP	N/A	1
43.6950	0	50	TRIGGER	6.1874	1
43.8116	0.1169	50	KEYPRESS	0.4533	1
44.5784	0	51	TRIGGER	0.1817	2
45.3117	1.9455	51	DOT_FLIP	N/A	0
45.4448	0	52	TRIGGER	0.4539	2
45.7118	0.1493	52	KEYPRESS	0.4080	1
46.3280	0	53	TRIGGER	0.7314	2
46.7948	1.4814	53	DOT_FLIP	N/A	1
47.2111	0	54	TRIGGER	1.0088	2
47.1778	0.1499	54	KEYPRESS	0.3926	1
48.0780	0	55	TRIGGER	1.2811	2
48.9445	0	56	TRIGGER	1.5534	2
49.4277	0.1502	56	KEYPRESS	2.6425	1
49.6277	2.8296	56	DOT_FLIP	N/A	0
49.8279	0	57	TRIGGER	1.8309	2
50.4443	0.8258	57	DOT_FLIP	N/A	1
50.6946	0	58	TRIGGER	2.1032	2
50.8607	0.1332	58	KEYPRESS	0.4202	1
51.5606	0	59	TRIGGER	2.3752	2
52.0440	1.6032	59	DOT_FLIP	N/A	0
52.4438	0	60	TRIGGER	2.6527	2
52.4108	0.1335	60	KEYPRESS	0.3671	1
53.3106	0	61	TRIGGER	2.9250	2
54.1603	2.1021	61	DOT_FLIP	N/A	1
54.1936	0	62	TRIGGER	3.2024	2
54.5105	0.1335	62	KEYPRESS	0.3647	1
55.0605	0	63	TRIGGER	3.4747	2
55.5605	1.4097	63	DOT_FLIP	N/A	0
55.9434	0	64	TRIGGER	3.7521	2
56.0766	0.1499	64	KEYPRESS	0.5212	1
56.8100	0	65	TRIGGER	4.0244	2
57.1433	1.5749	65	DOT_FLIP	N/A	1
57.4766	0.1502	65	KEYPRESS	0.3461	1
57.6933	0	66	TRIGGER	4.3019	2
58.5600	0	67	TRIGGER	4.5741	2
58.7434	1.5996	67	DOT_FLIP	N/A	0
59.0600	0.1502	67	KEYPRESS	0.3299	1
59.4267	0	68	TRIGGER	4.8464	2
60.3098	0	69	TRIGGER	5.1239	2
61.1758	0	70	TRIGGER	5.3959	2
61.2929	2.5565	70	DOT_FLIP	N/A	1
61.6596	0.1332	70	KEYPRESS	0.3730	1
62.0594	0	71	TRIGGER	5.6735	2
62.4594	1.1590	71	DOT_FLIP	N/A	0
62.9261	0	72	TRIGGER	5.9458	2
62.8262	0.1498	72	KEYPRESS	0.3807	1
63.5431	1.0855	72	DOT_FLIP	N/A	1
63.8094	0	73	TRIGGER	6.2233	2
64.0593	0.1335	73	KEYPRESS	0.5282	1
64.4929	0.9566	73	DOT_FLIP	N/A	0
64.6761	0	74	TRIGGER	0.2124	3
64.8596	0.1333	74	KEYPRESS	0.3719	1
65.5598	0	75	TRIGGER	0.4900	3
66.4256	0	76	TRIGGER	0.7620	3
66.5921	2.0954	76	DOT_FLIP	N/A	1
66.9588	0.1334	76	KEYPRESS	0.3757	1
67.2921	0	77	TRIGGER	1.0343	3
68.1757	0	78	TRIGGER	1.3118	3
68.4424	1.8495	78	DOT_FLIP	N/A	0
68.7589	0.1334	78	KEYPRESS	0.3263	1
69.0423	0	79	TRIGGER	1.5841	3
69.9256	0	80	TRIGGER	1.8616	3
70.7923	0	81	TRIGGER	2.1339	3
70.9250	2.4797	81	DOT_FLIP	N/A	1
71.2417	0.1335	81	KEYPRESS	0.3294	1
71.6749	0	82	TRIGGER	2.4111	3
72.5417	0	83	TRIGGER	2.6835	3
73.4250	0	84	TRIGGER	2.9609	3
73.6082	2.6956	84	DOT_FLIP	N/A	0
73.8916	0.1500	84	KEYPRESS	0.2838	1
74.2917	0	85	TRIGGER	3.2332	3
75.1583	0	86	TRIGGER	3.5055	3
76.0409	0	87	TRIGGER	3.7828	3
76.0584	2.4388	87	DOT_FLIP	N/A	1
76.3742	0.1335	87	KEYPRESS	0.3275	1
76.9077	0	88	TRIGGER	4.0551	3
77.7911	0	89	TRIGGER	4.3326	3
77.8410	1.7884	89	DOT_FLIP	N/A	0
78.1577	0.1165	89	KEYPRESS	0.3227	1
78.6578	0	90	TRIGGER	4.6049	3
78.8743	1.0377	90	DOT_FLIP	N/A	1
79.2579	0.1165	90	KEYPRESS	0.3851	1
79.5411	0	91	TRIGGER	4.8824	3
80.4076	0	92	TRIGGER	5.1546	3
81.2906	0	93	TRIGGER	5.4320	3
81.4902	2.6078	93	DOT_FLIP	N/A	0
81.8240	0.1330	93	KEYPRESS	0.3435	1
82.1573	0	94	TRIGGER	5.7043	3
83.0406	0	95	TRIGGER	5.9818	3
83.9072	0	96	TRIGGER	6.2540	3
84.3905	2.9047	96	DOT_FLIP	N/A	1
84.7905	0	97	TRIGGER	0.2483	4
84.7572	0.1333	97	KEYPRESS	0.3720	1
85.6572	0	98	TRIGGER	0.5206	4
86.4064	2.0200	98	DOT_FLIP	N/A	0
86.5234	0	99	TRIGGER	0.7928	4
86.7732	0.1165	99	KEYPRESS	0.3681	1
87.4068	0	100	TRIGGER	1.0703	4
87.7566	1.3506	100	DOT_FLIP	N/A	1
88.1566	0.1170	100	KEYPRESS	0.4008	1
88.3067	0	101	TRIGGER	1.3530	4
89.0903	1.3228	101	DOT_FLIP	N/A	0
89.1567	0	102	TRIGGER	1.6200	4
89.4898	0.1169	102	KEYPRESS	0.4112	1
90.0232	0	103	TRIGGER	1.8923	4
90.8894	0	104	TRIGGER	2.1644	4
91.7728	0	105	TRIGGER	2.4419	4
92.0393	2.9582	105	DOT_FLIP	N/A	1
92.4394	0.1332	105	KEYPRESS	0.4026	1
92.6394	0	106	TRIGGER	2.7141	4
93.3895	1.3479	106	DOT_FLIP	N/A	0
93.5227	0	107	TRIGGER	2.9917	4
93.7396	0.1162	107	KEYPRESS	0.3549	1
94.3894	0	108	TRIGGER	3.2639	4
95.2728	0	109	TRIGGER	3.5415	4
95.6561	2.2675	109	DOT_FLIP	N/A	1
96.1388	0	110	TRIGGER	3.8135	4
96.0221	0.1500	110	KEYPRESS	0.3699	1
96.7220	1.0620	110	DOT_FLIP	N/A	0
97.0222	0	111	TRIGGER	4.0910	4
97.1220	0.1167	111	KEYPRESS	0.4078	1
97.8888	0	112	TRIGGER	4.3633	4
98.7556	0	113	TRIGGER	4.6356	4
98.8720	2.1470	113	DOT_FLIP	N/A	1
99.2721	0.1167	113	KEYPRESS	0.4110	1
99.6388	0	114	TRIGGER	4.9131	4
100.5054	0	115	TRIGGER	5.1853	4
101.1550	2.2927	115	DOT_FLIP	N/A	0
101.3882	0	116	TRIGGER	5.4627	4
101.4887	0.1162	116	KEYPRESS	0.3349	1
102.2548	0	117	TRIGGER	5.7349	4
102.6385	1.4701	117	DOT_FLIP	N/A	1
103.0049	0.1001	117	KEYPRESS	0.3810	1
103.1381	0	118	TRIGGER	6.0124	4
103.9049	1.2786	118	DOT_FLIP	N/A	0
104.0049	0	119	TRIGGER	0.0016	5
104.2884	0.1165	119	KEYPRESS	0.3859	1
104.8884	0	120	TRIGGER	0.2791	5
105.2883	1.3829	120	DOT_FLIP	N/A	1
105.6550	0.1000	120	KEYPRESS	0.3696	1
105.7719	0	121	TRIGGER	0.5567	5
106.4376	1.1473	121	DOT_FLIP	N/A	0
106.6208	0	122	TRIGGER	0.8234	5
106.7710	0.1334	122	KEYPRESS	0.3382	1
107.2877	0.8433	122	DOT_FLIP	N/A	1
107.5041	0	123	TRIGGER	1.1008	5
107.6546	0.0997	123	KEYPRESS	0.3786	1
108.3709	0	124	TRIGGER	1.3732	5
109.0543	1.7628	124	DOT_FLIP	N/A	0
109.2546	0	125	TRIGGER	1.6508	5
109.4380	0.0999	125	KEYPRESS	0.3991	1
110.1207	0	126	TRIGGER	1.9229	5
111.0038	0	127	TRIGGER	2.2003	5
111.8705	0	128	TRIGGER	2.4726	5
111.9538	2.9071	128	DOT_FLIP	N/A	1
112.2871	0.1168	128	KEYPRESS	0.3411	1
112.7538	0	129	TRIGGER	2.7501	5
113.6203	0	130	TRIGGER	3.0223	5
113.9203	1.9656	130	DOT_FLIP	N/A	0
