onset	duration	 sample	trial_type	response_time	value
0	0	0	TRIGGER	0	-1
0.8658	0	1	TRIGGER	3.1416	-1
1.7493	0	2	TRIGGER	3.1416	-1
2.6159	0	3	TRIGGER	3.1416	-1
2.8326	2.8188	3	DOT_FLIP	N/A	1
3.2992	0.1667	3	KEYPRESS	0.4804	1
3.4993	0	4	TRIGGER	3.1416	-1
4.3659	0	5	TRIGGER	3.1416	-1
5.1493	2.3138	5	DOT_FLIP	N/A	0
5.2493	0	6	TRIGGER	3.1416	-1
5.4827	0.1668	6	KEYPRESS	0.3500	1
6.1154	0	7	TRIGGER	3.1416	-1
6.9987	0	8	TRIGGER	3.1416	-1
7.7154	2.5709	8	DOT_FLIP	N/A	1
7.8654	0	9	TRIGGER	3.1416	-1
8.0320	0.1833	9	KEYPRESS	0.3285	1
8.7321	1.0135	9	DOT_FLIP	N/A	0
8.7321	0	10	TRIGGER	3.1416	-1
9.0487	0.1834	10	KEYPRESS	0.3316	1
9.6143	0	11	TRIGGER	3.1416	0
10.4821	0	12	TRIGGER	3.1416	0
11.0148	2.2926	12	DOT_FLIP	N/A	1
11.3815	0	13	TRIGGER	3.1416	0
11.3483	0.1833	13	KEYPRESS	0.3386	1
12.2315	0	14	TRIGGER	3.1416	0
13.1148	0	15	TRIGGER	3.1416	0
13.1650	2.1419	15	DOT_FLIP	N/A	0
13.4481	0.1834	15	KEYPRESS	0.2965	1
13.9648	0.8077	15	DOT_FLIP	N/A	1
13.9815	0	16	TRIGGER	3.1416	0
14.5814	0.1834	16	KEYPRESS	0.6220	1
14.8647	0	17	TRIGGER	3.6849	0
15.7316	0	18	TRIGGER	4.2296	0
16.5976	0	19	TRIGGER	4.7737	0
16.8809	2.9176	19	DOT_FLIP	N/A	0
17.2310	0.1999	19	KEYPRESS	0.3540	1
17.4809	0	20	TRIGGER	5.3287	0
18.3476	0	21	TRIGGER	5.8733	0
19.2309	0	22	TRIGGER	0.1451	1
19.3142	2.4279	22	DOT_FLIP	N/A	1
19.6976	0.2167	22	KEYPRESS	0.3928	1
20.0975	0	23	TRIGGER	0.6896	1
20.9803	0	24	TRIGGER	1.2443	1
21.8471	0	25	TRIGGER	1.7889	1
22.2470	2.9278	25	DOT_FLIP	N/A	0
22.7305	0	26	TRIGGER	2.3439	1
22.6470	0.1834	26	KEYPRESS	0.4144	1
23.5970	0	27	TRIGGER	2.8884	1
24.4637	0	28	TRIGGER	3.4329	1
