onset	duration	 sample	trial_type	response_time	value
0	0	0	TRIGGER	0	-3
0.8667	0	1	TRIGGER	3.1416	-3
1.7328	0	2	TRIGGER	3.1416	-2
2.2493	2.2361	2	DOT_FLIP	N/A	1
2.6496	0	3	TRIGGER	3.1416	-2
2.6161	0.2167	3	KEYPRESS	0.3800	4
3.3331	1.0907	3	DOT_FLIP	N/A	0
3.4825	0	4	TRIGGER	3.1416	-2
3.8327	0.2001	4	KEYPRESS	0.5059	4
4.3659	0	5	TRIGGER	3.1416	-2
5.2328	0	6	TRIGGER	3.1416	-2
5.4827	2.1404	6	DOT_FLIP	N/A	1
5.8327	0.2169	6	KEYPRESS	0.3656	4
6.1162	0	7	TRIGGER	3.1416	-2
6.9822	0	8	TRIGGER	3.1416	-1
7.6821	2.2126	8	DOT_FLIP	N/A	0
7.8655	0	9	TRIGGER	3.1416	-1
7.9822	0.2000	9	KEYPRESS	0.3024	4
8.7324	0	10	TRIGGER	3.1416	-1
9.0322	1.3429	10	DOT_FLIP	N/A	1
9.3820	0.1834	10	KEYPRESS	0.3593	4
9.5989	0	11	TRIGGER	3.1416	-1
10.4822	0	12	TRIGGER	3.1416	-1
11.3488	0	13	TRIGGER	3.1416	-1
11.7650	2.7401	13	DOT_FLIP	N/A	0
12.2316	0	14	TRIGGER	3.1416	0
12.0982	0.2001	14	KEYPRESS	0.3354	4
12.9649	1.2014	14	DOT_FLIP	N/A	1
13.0982	0	15	TRIGGER	3.1416	0
13.3484	0.2165	15	KEYPRESS	0.3842	4
13.9815	0	16	TRIGGER	3.1416	0
14.1316	1.1662	16	DOT_FLIP	N/A	0
14.6317	0.2166	16	KEYPRESS	0.5013	4
14.8483	0	17	TRIGGER	4.2076	0
15.7315	0	18	TRIGGER	5.3175	0
16.5976	0	19	TRIGGER	0.1227	1
17.0980	2.9576	19	DOT_FLIP	N/A	1
17.4809	0	20	TRIGGER	1.2327	1
17.4476	0.2168	20	KEYPRESS	0.3596	4
18.3479	0	21	TRIGGER	2.3221	1
18.4643	1.3609	21	DOT_FLIP	N/A	0
19.2146	0	22	TRIGGER	3.4112	1
19.0813	0.1830	22	KEYPRESS	0.6324	4
19.8477	1.3833	22	DOT_FLIP	N/A	1
20.0979	0	23	TRIGGER	4.5213	1
20.2643	0.1836	23	KEYPRESS	0.4321	4
20.6814	0.8408	23	DOT_FLIP	N/A	0
20.9646	0	24	TRIGGER	5.6103	1
21.2145	0.1999	24	KEYPRESS	0.5415	4
21.8472	0	25	TRIGGER	0.4363	2
22.7138	0	26	TRIGGER	1.5253	2
23.2307	2.5545	26	DOT_FLIP	N/A	1
23.5971	0	27	TRIGGER	2.6352	2
23.6308	0.2163	27	KEYPRESS	0.4032	4
24.4638	0	28	TRIGGER	3.7244	2
25.3470	0	29	TRIGGER	4.8343	2
25.8640	2.6323	29	DOT_FLIP	N/A	0
26.2309	0	30	TRIGGER	5.9450	2
26.1973	0.2166	30	KEYPRESS	0.3373	4
27.0800	0	31	TRIGGER	0.7288	3
27.7632	1.8892	31	DOT_FLIP	N/A	1
