onset	duration	 sample	trial_type	response_time	value
0	0	0	TRIGGER	0	-1
0.8825	0	1	TRIGGER	3.1416	-1
1.7496	0	2	TRIGGER	3.1416	-1
2.4826	2.4660	2	DOT_FLIP	N/A	1
2.6326	0	3	TRIGGER	3.1416	-1
2.8992	0.2504	3	KEYPRESS	0.4332	4
3.4992	0	4	TRIGGER	3.1416	-1
4.3828	0	5	TRIGGER	3.1416	-1
4.6493	2.1725	5	DOT_FLIP	N/A	0
5.2492	0	6	TRIGGER	3.1416	-1
5.0161	0.2667	6	KEYPRESS	0.3777	4
6.1153	0	7	TRIGGER	3.1416	-1
6.9986	0	8	TRIGGER	3.1416	-1
7.5154	2.8693	8	DOT_FLIP	N/A	1
7.8988	0	9	TRIGGER	3.1416	-1
7.8652	0.2502	9	KEYPRESS	0.3574	4
8.7487	0	10	TRIGGER	3.1416	-1
8.9319	1.4227	10	DOT_FLIP	N/A	0
9.6152	0	11	TRIGGER	3.1416	0
9.4152	0.2334	11	KEYPRESS	0.4848	4
10.4979	0	12	TRIGGER	3.1416	0
11.2484	2.3145	12	DOT_FLIP	N/A	1
11.3650	0	13	TRIGGER	3.1416	0
11.5981	0.2336	13	KEYPRESS	0.3532	4
12.2315	0	14	TRIGGER	3.1416	0
13.1150	0	15	TRIGGER	3.1416	0
13.5149	2.2685	15	DOT_FLIP	N/A	0
13.9982	0	16	TRIGGER	3.1416	0
13.7981	0.2333	16	KEYPRESS	0.2847	4
14.8647	0	17	TRIGGER	3.6849	0
14.9652	1.4458	17	DOT_FLIP	N/A	1
15.4140	0.2168	17	KEYPRESS	0.4548	4
15.7309	0	18	TRIGGER	4.2291	0
16.1643	1.1995	18	DOT_FLIP	N/A	0
16.6144	0	19	TRIGGER	4.7842	0
16.7146	0.1830	19	KEYPRESS	0.5558	4
17.0309	0.8595	19	DOT_FLIP	N/A	1
17.4808	0	20	TRIGGER	5.3286	0
17.5977	0.2000	20	KEYPRESS	0.5794	4
18.3644	0	21	TRIGGER	5.8839	0
18.6642	1.6441	21	DOT_FLIP	N/A	0
19.2309	0	22	TRIGGER	0.1451	1
19.0809	0.2337	22	KEYPRESS	0.4185	4
20.1146	0	23	TRIGGER	0.7003	1
20.4636	1.7906	23	DOT_FLIP	N/A	1
20.9803	0	24	TRIGGER	1.2443	1
20.8303	0.2665	24	KEYPRESS	0.3774	4
21.8471	0	25	TRIGGER	1.7889	1
22.7306	0	26	TRIGGER	2.3440	1
23.3141	2.8492	26	DOT_FLIP	N/A	0
22.9636	0.3834	26	KEYPRESS	2.5106	4
23.5972	0	27	TRIGGER	2.8885	1
24.0136	0.1999	27	KEYPRESS	0.7114	4
24.4802	0	28	TRIGGER	3.4433	1
25.3468	0	29	TRIGGER	3.9878	1
25.3641	2.0506	29	DOT_FLIP	N/A	1
25.7797	0.2001	29	KEYPRESS	0.4269	4
26.2297	0	30	TRIGGER	4.5426	1
26.3798	1.0176	30	DOT_FLIP	N/A	0
26.8628	0.2002	30	KEYPRESS	0.4925	4
27.0964	0	31	TRIGGER	5.0871	1
27.9797	0	32	TRIGGER	5.6421	1
28.8463	0	33	TRIGGER	6.1866	1
28.8635	2.4874	33	DOT_FLIP	N/A	1
29.2630	0.2500	33	KEYPRESS	0.4052	4
29.7131	0	34	TRIGGER	0.4480	2
29.9467	1.0741	34	DOT_FLIP	N/A	0
30.5959	0	35	TRIGGER	1.0027	2
30.6292	0.2335	35	KEYPRESS	0.6974	4
31.4624	0	36	TRIGGER	1.5472	2
32.3126	2.3805	36	DOT_FLIP	N/A	1
32.3461	0	37	TRIGGER	2.1024	2
32.7957	0.2335	37	KEYPRESS	0.4834	4
33.2127	0	38	TRIGGER	2.6469	2
33.5461	1.2331	38	DOT_FLIP	N/A	0
34.0959	0	39	TRIGGER	3.2018	2
34.1959	0.1834	39	KEYPRESS	0.6505	4
34.9626	0	40	TRIGGER	3.7464	2
35.0793	1.5259	40	DOT_FLIP	N/A	1
35.8463	0	41	TRIGGER	4.3017	2
35.7465	0.2334	41	KEYPRESS	0.6752	4
36.2282	1.1423	41	DOT_FLIP	N/A	0
36.7132	0	42	TRIGGER	4.8464	2
36.7797	0.3501	42	KEYPRESS	0.5661	4
37.5798	0	43	TRIGGER	5.3908	2
37.6801	1.4653	43	DOT_FLIP	N/A	1
38.0967	0.2669	43	KEYPRESS	0.4178	4
38.4632	0	44	TRIGGER	5.9459	2
39.1616	1.4810	44	DOT_FLIP	N/A	0
39.3298	0	45	TRIGGER	0.2072	3
39.6129	0.2503	45	KEYPRESS	0.4530	4
40.2131	0	46	TRIGGER	0.7622	3
41.0795	0	47	TRIGGER	1.3066	3
41.2446	2.0797	47	DOT_FLIP	N/A	1
41.6461	0.2482	47	KEYPRESS	0.4065	4
41.9625	0	48	TRIGGER	1.8614	3
42.8291	0	49	TRIGGER	2.4059	3
42.9279	1.6792	49	DOT_FLIP	N/A	0
43.3960	0.2671	49	KEYPRESS	0.4772	4
43.7108	0	50	TRIGGER	2.9599	3
44.3111	1.3814	50	DOT_FLIP	N/A	1
44.5790	0	51	TRIGGER	3.5054	3
44.8290	0.2836	51	KEYPRESS	0.5288	4
45.4461	0	52	TRIGGER	4.0502	3
46.0604	1.7489	52	DOT_FLIP	N/A	0
46.3293	0	53	TRIGGER	4.6052	3
46.4438	0.2021	53	KEYPRESS	0.3948	4
47.1956	0	54	TRIGGER	5.1494	3
48.0793	0	55	TRIGGER	5.7047	3
48.1625	2.1121	55	DOT_FLIP	N/A	1
48.5627	0.2649	55	KEYPRESS	0.4016	4
48.9459	0	56	TRIGGER	6.2492	3
49.8292	0	57	TRIGGER	0.5210	4
50.6936	0	58	TRIGGER	1.0641	4
50.9605	2.7920	58	DOT_FLIP	N/A	0
51.3273	0.2498	58	KEYPRESS	0.3743	4
51.5772	0	59	TRIGGER	1.6193	4
52.4438	0	60	TRIGGER	2.1638	4
53.3104	0	61	TRIGGER	2.7083	4
53.7437	2.7872	61	DOT_FLIP	N/A	1
54.1938	0	62	TRIGGER	3.2633	4
54.2938	0.2498	62	KEYPRESS	0.5536	4
55.0605	0	63	TRIGGER	3.8079	4
55.9430	0	64	TRIGGER	4.3624	4
56.0264	2.2763	64	DOT_FLIP	N/A	0
56.8099	0	65	TRIGGER	4.9071	4
56.5598	0.2831	65	KEYPRESS	0.5433	4
57.6929	0	66	TRIGGER	5.4619	4
57.7933	1.7644	66	DOT_FLIP	N/A	1
58.2097	0.2669	66	KEYPRESS	0.4287	4
58.5598	0	67	TRIGGER	6.0066	4
59.4430	0	68	TRIGGER	0.2783	5
60.2765	2.4850	68	DOT_FLIP	N/A	0
60.3097	0	69	TRIGGER	0.8229	5
60.7589	0.2335	69	KEYPRESS	0.4930	4
61.1761	0	70	TRIGGER	1.3673	5
62.0591	0	71	TRIGGER	1.9221	5
62.4427	2.1668	71	DOT_FLIP	N/A	1
62.9259	0	72	TRIGGER	2.4667	5
63.2760	0.2333	72	KEYPRESS	0.8432	4
63.8095	0	73	TRIGGER	3.0219	5
64.6762	0	74	TRIGGER	3.5665	5
65.4426	2.9990	74	DOT_FLIP	N/A	0
65.5587	0	75	TRIGGER	4.1209	5
66.0254	0.2832	75	KEYPRESS	0.5936	4
66.4254	0	76	TRIGGER	4.6655	5
66.8754	1.4399	76	DOT_FLIP	N/A	1
67.3088	0	77	TRIGGER	5.2206	5
68.1755	0	78	TRIGGER	5.7651	5
68.2421	1.3688	78	DOT_FLIP	N/A	0
68.0422	0.2498	78	KEYPRESS	1.1705	4
68.7421	0.2167	78	KEYPRESS	0.5015	4
69.0421	0	79	TRIGGER	0.0264	6
69.8089	1.5538	79	DOT_FLIP	N/A	1
69.9253	0	80	TRIGGER	0.5814	6
70.1754	0.2333	80	KEYPRESS	0.3810	4
70.7913	0	81	TRIGGER	1.1255	6
71.6747	0	82	TRIGGER	1.6806	6
72.5416	0	83	TRIGGER	2.2252	6
72.5748	2.7681	83	DOT_FLIP	N/A	0
72.9415	0.2332	83	KEYPRESS	0.3791	4
73.4250	0	84	TRIGGER	2.7803	6
73.8413	1.2770	84	DOT_FLIP	N/A	1
74.2916	0	85	TRIGGER	3.3248	6
74.2415	0.2499	85	KEYPRESS	0.4021	4
75.1748	0	86	TRIGGER	3.8798	6
75.2414	1.3862	86	DOT_FLIP	N/A	0
75.6241	0.2501	86	KEYPRESS	0.3985	4
76.0409	0	87	TRIGGER	4.4239	6
76.2908	1.0531	87	DOT_FLIP	N/A	1
76.9078	0	88	TRIGGER	4.9686	6
76.9407	0.2168	88	KEYPRESS	0.6619	4
77.7909	0	89	TRIGGER	5.5235	6
78.6575	0	90	TRIGGER	6.0680	6
79.1410	2.8583	90	DOT_FLIP	N/A	0
78.7747	0.4000	90	KEYPRESS	2.4959	4
79.5408	0	91	TRIGGER	0.3398	7
79.8075	0.1999	91	KEYPRESS	0.6704	4
80.4075	0	92	TRIGGER	0.8844	7
80.8402	1.6959	92	DOT_FLIP	N/A	1
81.2901	0	93	TRIGGER	1.4389	7
81.3236	0.1667	93	KEYPRESS	0.4905	4
82.1571	0	94	TRIGGER	1.9836	7
82.1741	1.3376	94	DOT_FLIP	N/A	0
82.7904	0.1836	94	KEYPRESS	0.6197	4
83.0407	0	95	TRIGGER	2.5388	7
83.2902	1.1070	95	DOT_FLIP	N/A	1
83.9069	0	96	TRIGGER	3.0831	7
83.7403	0.2000	96	KEYPRESS	0.4626	4
84.7735	0	97	TRIGGER	3.6276	7
85.6565	0	98	TRIGGER	4.1824	7
86.2398	2.9477	98	DOT_FLIP	N/A	0
86.5232	0	99	TRIGGER	4.7270	7
86.6397	0.1833	99	KEYPRESS	0.4143	4
87.4064	0	100	TRIGGER	5.2819	7
88.2730	0	101	TRIGGER	5.8264	7
88.8231	2.5965	101	DOT_FLIP	N/A	1
89.1564	0	102	TRIGGER	0.0983	8
89.3065	0.1831	102	KEYPRESS	0.4846	4
90.0231	0	103	TRIGGER	0.6428	8
90.6389	1.8097	103	DOT_FLIP	N/A	0
90.9058	0	104	TRIGGER	1.1975	8
91.3393	0.1664	104	KEYPRESS	0.7078	4
91.7726	0	105	TRIGGER	1.7420	8
92.6556	0	106	TRIGGER	2.2969	8
93.4393	2.7988	106	DOT_FLIP	N/A	1
93.5225	0	107	TRIGGER	2.8416	8
93.9558	0.1333	107	KEYPRESS	0.5254	4
94.3895	0	108	TRIGGER	3.3863	8
95.2726	0	109	TRIGGER	3.9412	8
95.6553	2.2237	109	DOT_FLIP	N/A	0
96.1386	0	110	TRIGGER	4.4853	8
96.1054	0.1999	110	KEYPRESS	0.4514	4
96.4720	0.8070	110	DOT_FLIP	N/A	1
97.0218	0	111	TRIGGER	5.0403	8
96.9219	0.2335	111	KEYPRESS	0.4608	4
97.8886	0	112	TRIGGER	5.5849	8
97.9058	1.4337	112	DOT_FLIP	N/A	0
98.7720	0	113	TRIGGER	6.1399	8
98.7052	0.2001	113	KEYPRESS	0.8104	4
99.6387	0	114	TRIGGER	0.4013	9
100.3554	2.4450	114	DOT_FLIP	N/A	1
100.5054	0	115	TRIGGER	0.9459	9
100.7714	0.2669	115	KEYPRESS	0.4316	4
101.3714	1.0292	115	DOT_FLIP	N/A	0
101.3881	0	116	TRIGGER	1.5005	9
102.2548	0	117	TRIGGER	2.0450	9
102.8215	1.4390	117	DOT_FLIP	N/A	1
102.8380	0.2000	117	KEYPRESS	0.0301	4
103.1384	0	118	TRIGGER	2.6003	9
103.3213	0.1668	118	KEYPRESS	0.5134	4
104.0048	0	119	TRIGGER	3.1446	9
104.7046	1.8872	119	DOT_FLIP	N/A	0
104.8882	0	120	TRIGGER	3.6997	9
105.1212	0.2001	120	KEYPRESS	0.4262	4
105.7542	0	121	TRIGGER	4.2438	9
106.4040	1.7075	121	DOT_FLIP	N/A	1
106.6376	0	122	TRIGGER	4.7988	9
106.7544	0.2331	122	KEYPRESS	0.3518	4
107.3876	0.9747	122	DOT_FLIP	N/A	0
107.5042	0	123	TRIGGER	5.3434	9
107.8042	0.2334	123	KEYPRESS	0.4270	4
108.3710	0	124	TRIGGER	5.8880	9
109.2543	0	125	TRIGGER	0.1598	10
110.1210	0	126	TRIGGER	0.7043	10
110.2542	2.8746	126	DOT_FLIP	N/A	1
110.6710	0.2157	126	KEYPRESS	0.4192	4
111.0035	0	127	TRIGGER	1.2589	10
111.8703	0	128	TRIGGER	1.8035	10
112.7201	2.4524	128	DOT_FLIP	N/A	0
112.7538	0	129	TRIGGER	2.3586	10
113.0703	0.2334	129	KEYPRESS	0.3661	4
113.6203	0	130	TRIGGER	2.9030	10
114.5038	0	131	TRIGGER	3.4581	10
