onset	duration	 sample	trial_type	response_time	value
0	0	0	TRIGGER	0	-1
0.8668	0	1	TRIGGER	3.1416	-1
1.7501	0	2	TRIGGER	3.1416	-1
2.2501	2.2478	2	DOT_FLIP	N/A	1
2.6168	0	3	TRIGGER	3.1416	-1
2.6669	0.1832	3	KEYPRESS	0.4191	1
3.4834	0	4	TRIGGER	3.1416	-1
3.5335	1.2737	4	DOT_FLIP	N/A	0
3.9500	0.1844	4	KEYPRESS	0.4284	1
4.3668	0	5	TRIGGER	3.1416	-1
5.2336	0	6	TRIGGER	3.1416	-1
5.8329	2.3101	6	DOT_FLIP	N/A	1
6.1160	0	7	TRIGGER	3.1416	-1
6.1828	0.1835	7	KEYPRESS	0.3512	1
6.9831	0	8	TRIGGER	3.1416	-1
7.0163	1.1816	8	DOT_FLIP	N/A	0
7.4328	0.1667	8	KEYPRESS	0.4195	1
7.8668	0	9	TRIGGER	3.1416	-1
8.7328	0	10	TRIGGER	3.1416	-1
8.9161	1.8914	10	DOT_FLIP	N/A	1
9.2831	0.1500	10	KEYPRESS	0.3784	1
9.5995	0	11	TRIGGER	3.1416	0
10.4820	0	12	TRIGGER	3.1416	0
11.0321	2.1148	12	DOT_FLIP	N/A	0
11.3487	0	13	TRIGGER	3.1416	0
11.3822	0.1338	13	KEYPRESS	0.3627	1
12.0654	1.0404	13	DOT_FLIP	N/A	1
12.2331	0	14	TRIGGER	3.1416	0
12.4664	0.1656	14	KEYPRESS	0.4066	1
13.0989	0	15	TRIGGER	3.1416	0
13.3496	1.2731	15	DOT_FLIP	N/A	0
13.7825	0.1840	15	KEYPRESS	0.4495	1
13.9988	0	16	TRIGGER	3.1416	0
14.8490	0	17	TRIGGER	3.6750	0
15.7318	0	18	TRIGGER	4.2297	0
16.2484	2.9017	18	DOT_FLIP	N/A	1
16.6160	0	19	TRIGGER	4.7852	0
16.5818	0.1836	19	KEYPRESS	0.3471	1
17.2984	1.0530	19	DOT_FLIP	N/A	0
17.4817	0	20	TRIGGER	5.3292	0
17.7649	0.1509	20	KEYPRESS	0.4772	1
18.3483	0	21	TRIGGER	5.8737	0
19.2149	0	22	TRIGGER	0.1350	1
19.8818	2.5798	22	DOT_FLIP	N/A	1
20.0975	0	23	TRIGGER	0.6896	1
20.2988	0.1319	23	KEYPRESS	0.4313	1
20.9642	0	24	TRIGGER	1.2341	1
21.8476	0	25	TRIGGER	1.7892	1
22.1647	2.2938	25	DOT_FLIP	N/A	0
22.5808	0.1334	25	KEYPRESS	0.4195	1
22.7474	0	26	TRIGGER	2.3546	1
23.1642	1.0029	26	DOT_FLIP	N/A	1
23.5976	0	27	TRIGGER	2.8887	1
23.5642	0.1514	27	KEYPRESS	0.4000	1
24.4645	0	28	TRIGGER	3.4334	1
24.5808	1.4134	28	DOT_FLIP	N/A	0
24.9976	0.1507	28	KEYPRESS	0.4201	1
25.3466	0	29	TRIGGER	3.9877	1
26.2153	0	30	TRIGGER	4.5335	1
26.3658	1.7863	30	DOT_FLIP	N/A	1
26.7159	0.1495	30	KEYPRESS	0.3520	1
27.0817	0	31	TRIGGER	5.0779	1
27.9649	0	32	TRIGGER	5.6328	1
28.2134	1.8481	32	DOT_FLIP	N/A	0
28.5967	0.1346	32	KEYPRESS	0.3848	1
28.8316	0	33	TRIGGER	6.1774	1
29.7151	0	34	TRIGGER	0.4493	2
30.5654	2.3527	34	DOT_FLIP	N/A	1
30.5814	0	35	TRIGGER	0.9936	2
30.9814	0.1651	35	KEYPRESS	0.4168	1
31.4632	0	36	TRIGGER	1.5477	2
32.3313	0	37	TRIGGER	2.0931	2
32.5147	1.9484	37	DOT_FLIP	N/A	0
32.9129	0.1519	37	KEYPRESS	0.3998	1
33.2128	0	38	TRIGGER	2.6470	2
34.0815	0	39	TRIGGER	3.1928	2
34.5128	1.9854	39	DOT_FLIP	N/A	1
34.9647	0	40	TRIGGER	3.7478	2
34.9327	0.1489	40	KEYPRESS	0.4342	1
35.8294	0	41	TRIGGER	4.2910	2
36.1971	1.6847	41	DOT_FLIP	N/A	0
36.6968	0	42	TRIGGER	4.8361	2
36.7296	0.1333	42	KEYPRESS	0.5464	1
37.5802	0	43	TRIGGER	5.3911	2
38.4466	0	44	TRIGGER	5.9355	2
38.6296	2.4345	44	DOT_FLIP	N/A	1
38.9966	0.1339	44	KEYPRESS	0.3789	1
39.3299	0	45	TRIGGER	0.2073	3
40.0635	1.4396	45	DOT_FLIP	N/A	0
40.1963	0	46	TRIGGER	0.7517	3
40.5289	0.1668	46	KEYPRESS	0.4716	1
41.0788	0	47	TRIGGER	1.3061	3
41.9457	0	48	TRIGGER	1.8508	3
42.3465	2.2808	48	DOT_FLIP	N/A	1
42.8127	0	49	TRIGGER	2.3956	3
42.7629	0.1661	49	KEYPRESS	0.4247	1
43.6956	0	50	TRIGGER	2.9504	3
44.5625	0	51	TRIGGER	3.4950	3
45.1282	2.7875	51	DOT_FLIP	N/A	0
45.4451	0	52	TRIGGER	4.0496	3
45.6947	0.1669	52	KEYPRESS	0.5691	1
46.3122	0	53	TRIGGER	4.5944	3
47.1959	0	54	TRIGGER	5.1496	3
48.0617	2.9302	54	DOT_FLIP	N/A	1
48.0617	0	55	TRIGGER	5.6936	3
48.4617	0.1502	55	KEYPRESS	0.4060	1
48.9293	0	56	TRIGGER	6.2387	3
49.5783	1.5108	56	DOT_FLIP	N/A	0
49.8116	0	57	TRIGGER	0.5099	4
49.9960	0.1658	57	KEYPRESS	0.4295	1
50.6776	0	58	TRIGGER	1.0541	4
51.0115	1.4403	58	DOT_FLIP	N/A	1
51.5612	0	59	TRIGGER	1.6093	4
51.5952	0.1499	59	KEYPRESS	0.5884	1
52.4278	0	60	TRIGGER	2.1538	4
53.3113	0	61	TRIGGER	2.7089	4
53.9278	2.9090	61	DOT_FLIP	N/A	0
54.1780	0	62	TRIGGER	3.2534	4
54.4447	0.1507	62	KEYPRESS	0.5288	1
55.0614	0	63	TRIGGER	3.8085	4
55.6782	1.7536	63	DOT_FLIP	N/A	1
55.9277	0	64	TRIGGER	4.3528	4
56.0605	0.1501	64	KEYPRESS	0.3910	1
56.8115	0	65	TRIGGER	4.9081	4
57.6773	0	66	TRIGGER	5.4521	4
57.9607	2.2911	66	DOT_FLIP	N/A	0
58.3780	0.1494	66	KEYPRESS	0.4174	1
58.5605	0	67	TRIGGER	6.0070	4
59.4274	0	68	TRIGGER	0.2685	5
60.2934	0	69	TRIGGER	0.8127	5
60.6773	2.7136	69	DOT_FLIP	N/A	1
61.1765	0	70	TRIGGER	1.3675	5
61.0605	0.1662	70	KEYPRESS	0.3863	1
61.5767	0.8908	70	DOT_FLIP	N/A	0
62.0438	0	71	TRIGGER	1.9125	5
62.0273	0.1497	71	KEYPRESS	0.4623	1
62.9268	0	72	TRIGGER	2.4673	5
63.0434	1.4718	72	DOT_FLIP	N/A	1
63.4433	0.1334	72	KEYPRESS	0.4065	1
63.7942	0	73	TRIGGER	3.0123	5
63.9440	0.8994	73	DOT_FLIP	N/A	0
64.3601	0.1167	73	KEYPRESS	0.4238	1
64.6775	0	74	TRIGGER	3.5672	5
65.5437	0	75	TRIGGER	4.1115	5
66.4097	0	76	TRIGGER	4.6556	5
66.7593	2.8131	76	DOT_FLIP	N/A	1
67.0929	0.1673	76	KEYPRESS	0.3435	1
67.2927	0	77	TRIGGER	5.2105	5
68.1599	0	78	TRIGGER	5.7553	5
68.6596	1.9004	78	DOT_FLIP	N/A	0
69.0437	0	79	TRIGGER	0.0274	6
69.0767	0.1500	79	KEYPRESS	0.4270	1
69.5929	0.9286	79	DOT_FLIP	N/A	1
69.9095	0	80	TRIGGER	0.5715	6
69.9768	0.1492	80	KEYPRESS	0.3985	1
70.6762	1.0869	80	DOT_FLIP	N/A	0
70.7929	0	81	TRIGGER	1.1265	6
71.0421	0.1505	81	KEYPRESS	0.3769	1
71.6599	0	82	TRIGGER	1.6712	6
71.9262	1.2521	82	DOT_FLIP	N/A	1
72.3256	0.1504	82	KEYPRESS	0.4083	1
72.5433	0	83	TRIGGER	2.2263	6
73.4099	0	84	TRIGGER	2.7708	6
74.2758	0	85	TRIGGER	3.3149	6
74.7266	2.8003	85	DOT_FLIP	N/A	0
75.1756	0	86	TRIGGER	3.8803	6
75.1432	0.1484	86	KEYPRESS	0.4256	1
76.0258	0	87	TRIGGER	4.4144	6
76.9091	0	88	TRIGGER	4.9694	6
77.1585	2.4408	88	DOT_FLIP	N/A	1
77.5427	0.1324	88	KEYPRESS	0.3843	1
77.7758	0	89	TRIGGER	5.5140	6
