onset	duration	 sample	trial_type	response_time	value
0	0	0	TRIGGER	0	-3
0.8833	0	1	TRIGGER	3.1416	-3
1.7500	0	2	TRIGGER	3.1416	-2
2.6331	0	3	TRIGGER	3.1416	-2
2.8333	2.8258	3	DOT_FLIP	N/A	1
3.5000	0	4	TRIGGER	3.1416	-2
3.3000	0.2333	4	KEYPRESS	0.4742	1
4.3666	0	5	TRIGGER	3.1416	-2
4.9500	2.1178	5	DOT_FLIP	N/A	0
5.2494	0	6	TRIGGER	3.1416	-2
5.4162	0.2333	6	KEYPRESS	0.4726	1
5.9994	1.0455	6	DOT_FLIP	N/A	1
6.1161	0	7	TRIGGER	3.1416	-2
6.5327	0.2333	7	KEYPRESS	0.5437	1
6.8661	0.8758	7	DOT_FLIP	N/A	0
6.9995	0	8	TRIGGER	3.1416	-1
7.3161	0.2167	8	KEYPRESS	0.4513	1
7.8661	0	9	TRIGGER	3.1416	-1
8.7494	0	10	TRIGGER	3.1416	-1
9.6161	0	11	TRIGGER	3.1416	-1
9.7165	2.8429	11	DOT_FLIP	N/A	1
10.1321	0.2169	11	KEYPRESS	0.4243	1
10.4988	0	12	TRIGGER	3.1416	-1
11.3655	0	13	TRIGGER	3.1416	-1
11.6822	1.9734	13	DOT_FLIP	N/A	0
12.2322	0	14	TRIGGER	3.1416	0
12.0822	0.2334	14	KEYPRESS	0.4011	1
13.1156	0	15	TRIGGER	3.1416	0
13.9823	0	16	TRIGGER	3.1416	0
14.3822	2.6954	16	DOT_FLIP	N/A	1
14.8655	0	17	TRIGGER	4.2292	0
14.8989	0.1993	17	KEYPRESS	0.5224	1
15.3483	0.9703	17	DOT_FLIP	N/A	0
15.7316	0	18	TRIGGER	5.3176	0
15.9316	0.2167	18	KEYPRESS	0.5849	1
16.6150	0	19	TRIGGER	0.1445	1
16.8316	1.4731	19	DOT_FLIP	N/A	1
17.4816	0	20	TRIGGER	1.2335	1
17.2816	0.2334	20	KEYPRESS	0.4618	1
18.3651	0	21	TRIGGER	2.3438	1
18.8317	2.0104	21	DOT_FLIP	N/A	0
19.2316	0	22	TRIGGER	3.4326	1
19.2650	0.2167	22	KEYPRESS	0.4347	1
20.0977	0	23	TRIGGER	4.5210	1
20.9811	0	24	TRIGGER	5.6311	1
21.0816	2.2433	24	DOT_FLIP	N/A	1
21.5644	0.2333	24	KEYPRESS	0.4908	1
21.8478	0	25	TRIGGER	0.4370	2
22.7311	0	26	TRIGGER	1.5471	2
23.3810	2.3025	26	DOT_FLIP	N/A	0
23.5977	0	27	TRIGGER	2.6361	2
23.7811	0.2500	27	KEYPRESS	0.4050	1
24.4811	0	28	TRIGGER	3.7461	2
25.0638	1.6833	28	DOT_FLIP	N/A	1
25.3471	0	29	TRIGGER	4.8345	2
25.4639	0.2000	29	KEYPRESS	0.4045	1
26.2305	0	30	TRIGGER	5.9445	2
26.7638	1.6936	30	DOT_FLIP	N/A	0
27.0972	0	31	TRIGGER	0.7504	3
27.1639	0.2333	31	KEYPRESS	0.4110	1
27.9638	0	32	TRIGGER	1.8395	3
28.0466	1.2877	32	DOT_FLIP	N/A	1
28.4805	0.2500	32	KEYPRESS	0.4399	1
28.8471	0	33	TRIGGER	2.9495	3
29.7138	0	34	TRIGGER	4.0386	3
30.5967	0	35	TRIGGER	5.1481	3
30.8467	2.8040	35	DOT_FLIP	N/A	0
31.2133	0.2167	35	KEYPRESS	0.3686	1
31.4634	0	36	TRIGGER	6.2371	3
32.3467	0	37	TRIGGER	1.0640	4
33.2133	0	38	TRIGGER	2.1530	4
33.3800	2.5273	38	DOT_FLIP	N/A	1
34.0966	0	39	TRIGGER	3.2630	4
33.9133	0.2333	39	KEYPRESS	0.5414	1
34.9633	0	40	TRIGGER	4.3521	4
35.0632	1.6820	40	DOT_FLIP	N/A	0
35.5294	0.2166	40	KEYPRESS	0.4755	1
35.8461	0	41	TRIGGER	5.4614	4
36.1961	1.1404	41	DOT_FLIP	N/A	1
36.7128	0	42	TRIGGER	0.2674	5
37.5794	0	43	TRIGGER	1.3564	5
37.7960	1.5973	43	DOT_FLIP	N/A	0
38.1294	0.2000	43	KEYPRESS	0.3378	1
38.4628	0	44	TRIGGER	2.4665	5
38.7627	0.1998	44	KEYPRESS	0.9711	1
39.1627	1.3550	44	DOT_FLIP	N/A	1
39.3294	0	45	TRIGGER	3.5555	5
39.6961	0.2500	45	KEYPRESS	0.5496	1
40.2121	0	46	TRIGGER	4.6648	5
40.4121	1.2609	46	DOT_FLIP	N/A	0
41.0788	0	47	TRIGGER	5.7539	5
40.8955	0.2168	47	KEYPRESS	0.4880	1
41.9620	0	48	TRIGGER	0.5806	6
42.3122	1.9007	48	DOT_FLIP	N/A	1
42.8276	0	49	TRIGGER	1.6684	6
42.8788	0.2676	49	KEYPRESS	0.5706	1
43.6955	0	50	TRIGGER	2.7589	6
44.5788	0	51	TRIGGER	3.8690	6
44.6955	2.3821	51	DOT_FLIP	N/A	0
45.1115	0.2681	51	KEYPRESS	0.4212	1
45.4450	0	52	TRIGGER	4.9574	6
46.0783	1.3785	52	DOT_FLIP	N/A	1
46.3284	0	53	TRIGGER	6.0676	6
46.6116	0.2166	53	KEYPRESS	0.5428	1
47.1949	0	54	TRIGGER	0.8732	7
48.0782	0	55	TRIGGER	1.9833	7
48.9450	0	56	TRIGGER	3.0724	7
48.9627	2.8828	56	DOT_FLIP	N/A	0
49.3449	0.2334	56	KEYPRESS	0.3933	1
49.8283	0	57	TRIGGER	4.1824	7
50.6944	0	58	TRIGGER	5.2708	7
50.7121	1.7592	58	DOT_FLIP	N/A	1
51.2943	0.2334	58	KEYPRESS	0.5836	1
51.5610	0	59	TRIGGER	0.0767	8
52.4443	0	60	TRIGGER	1.1867	8
52.5777	1.8571	60	DOT_FLIP	N/A	0
52.9611	0.2333	60	KEYPRESS	0.3932	1
53.3112	0	61	TRIGGER	2.2760	8
53.9610	1.3835	61	DOT_FLIP	N/A	1
54.1943	0	62	TRIGGER	3.3858	8
54.4442	0.2329	62	KEYPRESS	0.4928	1
55.0608	0	63	TRIGGER	4.4747	8
55.5935	1.6328	63	DOT_FLIP	N/A	0
55.9436	0	64	TRIGGER	5.5840	8
56.0102	0.2166	64	KEYPRESS	0.4260	1
56.8101	0	65	TRIGGER	0.3897	9
57.6938	0	66	TRIGGER	1.5001	9
57.8438	2.2503	66	DOT_FLIP	N/A	1
58.2437	0.2334	66	KEYPRESS	0.4093	1
58.5601	0	67	TRIGGER	2.5888	9
59.4271	0	68	TRIGGER	3.6784	9
59.5276	1.6857	68	DOT_FLIP	N/A	0
59.8772	0.2499	68	KEYPRESS	0.3570	1
60.3099	0	69	TRIGGER	4.7877	9
61.0766	1.5450	69	DOT_FLIP	N/A	1
61.1767	0	70	TRIGGER	5.8769	9
61.7267	0.2500	70	KEYPRESS	0.6616	1
62.0600	0	71	TRIGGER	0.7037	10
62.7433	1.6750	71	DOT_FLIP	N/A	0
62.9266	0	72	TRIGGER	1.7927	10
63.2100	0.2675	72	KEYPRESS	0.4698	1
63.7599	1.0032	72	DOT_FLIP	N/A	1
63.8099	0	73	TRIGGER	2.9027	10
64.2933	0.2501	73	KEYPRESS	0.5500	1
64.6766	0	74	TRIGGER	3.9919	10
65.5593	0	75	TRIGGER	5.1011	10
66.4260	0	76	TRIGGER	6.1902	10
66.7429	2.9937	76	DOT_FLIP	N/A	0
67.2927	0	77	TRIGGER	0.9961	11
67.1261	0.2332	77	KEYPRESS	0.3892	1
68.1760	0	78	TRIGGER	2.1061	11
69.0427	0	79	TRIGGER	3.1952	11
69.3594	2.6141	79	DOT_FLIP	N/A	1
69.9260	0	80	TRIGGER	4.3053	11
69.7762	0.2498	80	KEYPRESS	0.4252	1
70.7922	0	81	TRIGGER	5.3937	11
71.6755	0	82	TRIGGER	0.2205	12
72.1755	2.8213	82	DOT_FLIP	N/A	0
72.5421	0	83	TRIGGER	1.3095	12
72.4921	0.2167	83	KEYPRESS	0.3197	1
73.4244	0	84	TRIGGER	2.4182	12
74.2921	0	85	TRIGGER	3.5087	12
75.1422	2.9650	85	DOT_FLIP	N/A	1
75.1588	0	86	TRIGGER	4.5978	12
75.6082	0.2166	86	KEYPRESS	0.4708	1
76.0415	0	87	TRIGGER	5.7070	12
76.3582	1.2052	87	DOT_FLIP	N/A	0
76.9082	0	88	TRIGGER	0.5130	13
77.0250	0.1832	88	KEYPRESS	0.6823	1
77.7916	0	89	TRIGGER	1.6231	13
77.8092	1.4556	89	DOT_FLIP	N/A	1
78.3249	0.2334	89	KEYPRESS	0.5266	1
78.6583	0	90	TRIGGER	2.7122	13
79.2249	1.4210	90	DOT_FLIP	N/A	0
79.5416	0	91	TRIGGER	3.8222	13
79.7082	0.2334	91	KEYPRESS	0.4889	1
80.4076	0	92	TRIGGER	4.9104	13
80.7909	1.5636	92	DOT_FLIP	N/A	1
81.2910	0	93	TRIGGER	6.0205	13
81.2076	0.2500	93	KEYPRESS	0.4247	1
82.1576	0	94	TRIGGER	0.8264	14
82.2581	1.4667	94	DOT_FLIP	N/A	0
82.7243	0.2333	94	KEYPRESS	0.4746	1
83.0243	0	95	TRIGGER	1.9154	14
83.9078	0	96	TRIGGER	3.0257	14
84.7743	0	97	TRIGGER	4.1146	14
85.2402	2.9798	97	DOT_FLIP	N/A	1
85.6569	0	98	TRIGGER	5.2238	14
85.9068	0.2000	98	KEYPRESS	0.6774	1
86.5234	0	99	TRIGGER	0.0294	15
87.4064	0	100	TRIGGER	1.1390	15
87.7735	2.5311	100	DOT_FLIP	N/A	0
88.2735	0	101	TRIGGER	2.2287	15
88.2402	0.2333	101	KEYPRESS	0.4797	1
89.1568	0	102	TRIGGER	3.3387	15
89.5569	1.7919	102	DOT_FLIP	N/A	1
90.0235	0	103	TRIGGER	4.4278	15
90.2564	0.2679	103	KEYPRESS	0.7040	1
90.5898	1.0266	103	DOT_FLIP	N/A	0
