onset	duration	 sample	trial_type	response_time	value
0	0	0	TRIGGER	0	-1
0.8667	0	1	TRIGGER	3.1416	-1
1.7500	0	2	TRIGGER	3.1416	-1
2.6167	0	3	TRIGGER	3.1416	-1
2.6668	2.6574	3	DOT_FLIP	N/A	1
3.0494	0.2334	3	KEYPRESS	0.3920	1
3.4995	0	4	TRIGGER	3.1416	-1
4.3661	0	5	TRIGGER	3.1416	0
5.0494	2.3808	5	DOT_FLIP	N/A	0
5.2495	0	6	TRIGGER	3.1416	0
5.6161	0.1995	6	KEYPRESS	0.5780	1
6.1161	0	7	TRIGGER	3.1416	0
6.9995	0	8	TRIGGER	3.1416	0
7.4495	2.4006	8	DOT_FLIP	N/A	1
7.8661	0	9	TRIGGER	3.1416	0
7.9989	0.2167	9	KEYPRESS	0.5602	1
8.7489	0	10	TRIGGER	3.1416	0
9.6154	0	11	TRIGGER	3.1416	0
9.7655	2.3181	11	DOT_FLIP	N/A	0
10.1488	0.2500	11	KEYPRESS	0.3920	1
10.4822	0	12	TRIGGER	3.1416	0
11.3656	0	13	TRIGGER	3.1416	0
12.2322	0	14	TRIGGER	3.1416	0
12.3155	2.5427	14	DOT_FLIP	N/A	1
12.6655	0.2492	14	KEYPRESS	0.3660	1
13.1150	0	15	TRIGGER	3.1416	0
13.9814	0	16	TRIGGER	3.1416	0
14.8649	0	17	TRIGGER	3.4133	0
15.0983	2.7849	17	DOT_FLIP	N/A	0
15.4648	0.2334	17	KEYPRESS	0.3803	1
15.7315	0	18	TRIGGER	3.6856	0
15.8981	0.8113	18	DOT_FLIP	N/A	1
16.3316	0.2167	18	KEYPRESS	0.4359	1
16.5983	0	19	TRIGGER	3.9579	0
16.7484	0.8435	19	DOT_FLIP	N/A	0
17.1149	0.2000	19	KEYPRESS	0.3758	1
17.4816	0	20	TRIGGER	4.2354	0
18.3475	0	21	TRIGGER	4.5074	0
19.2309	0	22	TRIGGER	4.7849	0
19.7310	2.9852	22	DOT_FLIP	N/A	1
20.1143	0	23	TRIGGER	5.0624	0
20.0810	0.2000	23	KEYPRESS	0.3566	1
20.9811	0	24	TRIGGER	5.3348	0
21.4811	1.7408	24	DOT_FLIP	N/A	0
21.8653	0	25	TRIGGER	5.6126	0
21.8477	0.2000	25	KEYPRESS	0.3825	1
22.7309	0	26	TRIGGER	5.8845	0
23.5972	0	27	TRIGGER	6.1566	0
24.2306	2.7617	27	DOT_FLIP	N/A	1
24.4638	0	28	TRIGGER	0.1457	1
24.5971	0.2167	28	KEYPRESS	0.3702	1
25.3473	0	29	TRIGGER	0.4233	1
26.2138	0	30	TRIGGER	0.6955	1
27.0971	0	31	TRIGGER	0.9730	1
27.1471	2.9088	31	DOT_FLIP	N/A	0
27.5138	0.2000	31	KEYPRESS	0.3781	1
27.9623	0	32	TRIGGER	1.2448	1
28.8458	0	33	TRIGGER	1.5224	1
28.8791	1.7322	33	DOT_FLIP	N/A	1
29.1959	0.2013	33	KEYPRESS	0.3279	1
29.7144	0	34	TRIGGER	1.7952	1
30.5957	0	35	TRIGGER	2.0721	1
30.6458	1.7671	35	DOT_FLIP	N/A	0
30.9458	0.2166	35	KEYPRESS	0.3108	1
31.4624	0	36	TRIGGER	2.3444	1
32.3459	0	37	TRIGGER	2.6219	1
